file,year,scope,contest_type,district,agg_dem,agg_rep,snap_dem,snap_rep,agg_margin_pct,snap_margin_pct,delta_margin_pp,in_agg_only,in_snap_only,snapshot_untrusted
congressional_attorney_general_2020.json,2020,congressional,attorney_general,4,271158,127368,271158,127368,-36.08,-36.08,0.0,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,5,158991,238752,161167,240604,20.05,19.77,0.28000000000000114,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,6,218910,166344,216346,164239,-13.64,-13.69,0.049999999999998934,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,7,180030,217123,179196,216096,9.34,9.33,0.009999999999999787,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,8,134033,256697,134283,256076,31.39,31.2,0.19000000000000128,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,9,164129,183141,160918,179325,5.47,5.41,0.05999999999999961,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,10,124112,263884,127572,259731,36.02,34.12,1.9000000000000057,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,11,194829,232049,194828,232049,8.72,8.72,0.0,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,12,241205,123759,241206,123759,-32.18,-32.18,0.0,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,13,202788,182702,209859,187829,-5.21,-5.54,0.33000000000000007,False,False,False
congressional_attorney_general_2020.json,2020,congressional,attorney_general,14,209801,163627,206728,168034,-12.36,-10.32,-2.039999999999999,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,1,207084,174725,207084,174725,-8.48,-8.48,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,2,277618,138988,271629,136887,-33.28,-32.98,-0.30000000000000426,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,3,144712,231870,144712,231870,23.14,23.14,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,4,282013,124796,282013,124795,-38.65,-38.65,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,5,170315,235216,170315,235216,16.0,16.0,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,6,226366,162275,226366,162275,-16.49,-16.49,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,7,193515,233911,193515,233911,9.45,9.45,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,8,144621,262002,144096,261104,28.87,28.88,-0.00999999999999801,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,9,167533,189468,163109,183848,6.14,5.98,0.15999999999999925,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,10,134776,269406,137538,264308,33.31,31.55,1.7600000000000016,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,11,209185,225620,209185,225620,3.78,3.78,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,12,251896,119495,251896,119495,-35.65,-35.65,0.0,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,13,224849,196169,235787,204790,-6.81,-7.04,0.23000000000000043,False,False,False
congressional_attorney_general_2024.json,2024,congressional,attorney_general,14,240478,151470,237715,156568,-22.71,-20.58,-2.1300000000000026,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,1,216413,125703,215670,126185,-26.51,-26.18,-0.33000000000000185,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,2,150956,135986,148993,130475,-5.22,-6.63,1.4100000000000001,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,3,138028,142451,140552,142556,1.58,0.71,0.8700000000000001,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,4,199193,101442,199028,101396,-32.51,-32.5,-0.00999999999999801,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,5,152634,165839,153789,166545,4.15,3.98,0.17000000000000037,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,6,182392,130741,180663,129515,-16.49,-16.49,0.0,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,7,156278,128725,159080,124722,-9.67,-12.11,2.4399999999999995,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,8,122529,161759,122019,160721,13.8,13.69,0.11000000000000121,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,9,143004,125334,142479,132567,-6.58,-3.6,-2.98,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,10,130300,168139,129247,167197,12.68,12.8,-0.120000000000001,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,11,163223,155222,163821,155224,-2.51,-2.69,0.18000000000000016,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,12,155491,92233,144743,105509,-25.54,-15.68,-9.86,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,13,131390,126283,129187,128309,-1.98,-0.34,-1.64,False,False,False
congressional_auditor_2008.json,2008,congressional,auditor,14,133411,125374,145970,114310,-3.11,-12.16,9.05,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,1,228014,129852,228077,129123,-27.43,-27.7,0.2699999999999996,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,2,210367,112027,207465,110253,-30.5,-30.6,0.10000000000000142,False,False,False
congressional_auditor_2012.json,2012,congressional,auditor,3,133537,157626,135267,158962,8.27,8.05,0.21999999999999886,False,False,False
