year,status,precinct_key,count
2004,unmatched,CUMBERLAND - CC20 CROSS CREEK #20,1
2004,unmatched,CUMBERLAND - CC28 CROSS CREEK #28,1
2004,unmatched,CUMBERLAND - CC30 CROSS CREEK #30,1
2004,unmatched,CUMBERLAND - CC56 CEDAR CREEK,1
2004,unmatched,CUMBERLAND - CU01 CUMBERLAND #1,1
2004,unmatched,CUMBERLAND - CU03 CUMBERLAND #3,1
2004,unmatched,CUMBERLAND - EO61 EASTOVER,1
2004,unmatched,CUMBERLAND - HM01 HOPE MILLS #1,1
2004,unmatched,CUMBERLAND - HM02 HOPE MILLS #2,1
2004,unmatched,CUMBERLAND - HM03 HOPE MILLS #3,1
2004,unmatched,CUMBERLAND - JV64 JUDSON-VANDER,1
2004,unmatched,CUMBERLAND - MA67 MANCHESTER,1
2004,unmatched,CUMBERLAND - P PROV,1
2004,unmatched,CUMBERLAND - PM02 PEARCES MILL #2,1
2004,unmatched,CUMBERLAND - PM03 PEARCES MILL #3,1
2004,unmatched,CUMBERLAND - PM04 PEARCES MILL #4,1
2004,unmatched,CUMBERLAND - SP80 STONEY POINT,1
2004,unmatched,CUMBERLAND - ST79 STEDMAN,1
2004,unmatched,CUMBERLAND - WA81 WADE,1
2004,unmatched,CUMBERLAND - WE82 WESTAREA,1
2004,unmatched,CURRITUCK - CI CHURCHS ISLAND,1
2004,unmatched,CURRITUCK - CJ COINJOCK,1
2004,unmatched,CURRITUCK - MY MOYOCK,1
2004,unmatched,CURRITUCK - P PROV,1
2004,unmatched,DARE - P PROV,1
2004,unmatched,DAVIDSON - 80 WALLBURG #80,1
2004,unmatched,DAVIDSON - P PROV,1
2004,unmatched,DAVIE - P PROV,1
2004,unmatched,DUPLIN - P PROV,1
2004,unmatched,DURHAM - 300 30B SOUTHERN HIGH SCHOOL,1
2004,unmatched,DURHAM - 39 ST. STEPHENS EPIS. CH-PARRISH HALL,1
2004,unmatched,DURHAM - P PROV,1
2004,unmatched,EDGECOMBE - P PROV,1
2004,unmatched,FORSYTH - 011 GLENN HIGH SCHOOL,1
2004,unmatched,FORSYTH - 072 SOUTHWEST ELEM SCHOOL,1
2004,unmatched,FORSYTH - 082 EAST FORSYTH HIGH SCHOOL,1
2004,unmatched,FORSYTH - 122 GRIFFITH FIRE STATION,1
2004,unmatched,FORSYTH - 201 BROWN DOUGLAS RECREATION,1
2004,unmatched,FORSYTH - 507 SEDGE GARDEN RECREATION,1
2004,unmatched,FORSYTH - P PROV,1
2004,unmatched,FRANKLIN - P PROV,1
2004,unmatched,GASTON - P PROV,1
2004,unmatched,GATES - P PROV,1
2004,unmatched,GRAHAM - P PROV,1
2004,unmatched,GRANVILLE - ANTI ANTIOCH,1
2004,unmatched,GRANVILLE - BERE BEREA,1
2004,unmatched,GRANVILLE - BRAS BRASSFIELD,1
2004,unmatched,GRANVILLE - BTNR BUTNER,1
2004,unmatched,GRANVILLE - CORI CORINTH,1
2004,unmatched,GRANVILLE - CRDL CREDLE,1
2004,unmatched,GRANVILLE - CRDM CREEDMOOR,1
2004,unmatched,GRANVILLE - EAOX EAST OXFORD,1
2004,unmatched,GRANVILLE - OKHL OAK HILL,1
2004,unmatched,GRANVILLE - P PROV,1
2004,unmatched,GRANVILLE - SALM SALEM,1
2004,unmatched,GRANVILLE - SASS SASSAFRAS FORK,1
2004,unmatched,GRANVILLE - SOOX SOUTH OXFORD,1
2004,unmatched,GRANVILLE - TYHO TALLY HO,1
2004,unmatched,GRANVILLE - WOEL WEST OXFORD ELEM.,1
2004,unmatched,GREENE - BEAR BEAR GARDEN,1
2004,unmatched,GREENE - P PROV,1
2004,unmatched,GUILFORD - CG3 CG3,1
2004,unmatched,GUILFORD - FR5-1 FR5-1,1
2004,unmatched,GUILFORD - FR5-2 FR5-2,1
2004,unmatched,GUILFORD - G40A G40A,1
2004,unmatched,GUILFORD - G41-1 G41-1,1
2004,unmatched,GUILFORD - G41-2 G41-2,1
2004,unmatched,GUILFORD - G42-1 G42-1,1
2004,unmatched,GUILFORD - G42-2 G42-2,1
2004,unmatched,GUILFORD - H29 H29,1
2004,unmatched,GUILFORD - MON2 MON2,1
2004,unmatched,GUILFORD - NCGR NCGR,1
2004,unmatched,GUILFORD - P PROV,1
2004,unmatched,HALIFAX - ENF 3 ENFIELD 3,1
2004,unmatched,HALIFAX - HOB HOBGOOD,1
2004,unmatched,HALIFAX - LIT 1 LITTLETON 1,1
2004,unmatched,HALIFAX - LIT 2 LITTLETON 2,1
2004,unmatched,HALIFAX - P PROV,1
2004,unmatched,HALIFAX - PAL PALMYRA,1
2004,unmatched,HALIFAX - ROSEN ROSENEATH,1
2004,unmatched,HALIFAX - RR 1 ROANOKE RAPIDS 1,1
2004,unmatched,HALIFAX - RR 2 ROANOKE RAPIDS 2,1
2004,unmatched,HALIFAX - RR 3 ROANOKE RAPIDS 3,1
2004,unmatched,HALIFAX - RR 4 ROANOKE RAPIDS 4,1
2004,unmatched,HALIFAX - RR 5 ROANOKE RAPIDS 5,1
2004,unmatched,HALIFAX - RR 6 ROANOKE RAPIDS 6,1
2004,unmatched,HALIFAX - RR 7 ROANOKE RAPIDS 7,1
2004,unmatched,HALIFAX - RR 8 ROANOKE RAPIDS 8,1
2004,unmatched,HALIFAX - RR 9 ROANOKE RAPIDS 9,1
2004,unmatched,HALIFAX - SN 1 SCOTLAND NECK 1,1
2004,unmatched,HALIFAX - SN 2 SCOTLAND NECK 2,1
2004,unmatched,HALIFAX - WEL 1 WELDON 1,1
2004,unmatched,HALIFAX - WEL 2 WELDON 2,1
2004,unmatched,HARNETT - P PROV,1
2004,unmatched,HARNETT - PR02 AVERASBORO # 1,1
2004,unmatched,HARNETT - PR03 AVERASBORO # 2,1
2004,unmatched,HARNETT - PR04 AVERASBORO # 3,1
2004,unmatched,HARNETT - PR05 AVERASBORO # 4,1
2004,unmatched,HARNETT - PR06 AVERASBORO # 5,1
2004,unmatched,HARNETT - PR09 BUCKHORN,1
2004,unmatched,HARNETT - PR10 DUKE # 1,1
2004,unmatched,HARNETT - PR11 DUKE # 2,1
2004,unmatched,HARNETT - PR12 DUKE # 3,1
2004,unmatched,HARNETT - PR13 GROVE # 1,1
2004,unmatched,HARNETT - PR14 GROVE # 2,1
2004,unmatched,HARNETT - PR15 HECTORS CREEK,1
2004,unmatched,HARNETT - PR17 LILLINGTON,1
2004,unmatched,HARNETT - PR18 NEILS CREEK # 1,1
2004,unmatched,HARNETT - PR19 NEILS CREEK # 2,1
2004,unmatched,HARNETT - PR21 U.L.R. # 1,1
2004,unmatched,HARNETT - PR22 U.L.R. # 2,1
2004,unmatched,HAYWOOD - P PROV,1
2004,unmatched,HENDERSON - CV CAROLINA VILLAGE,1
2004,unmatched,HENDERSON - P PROV,1
2004,unmatched,HERTFORD - P PROV,1
2004,unmatched,HOKE - P PROV,1
2004,unmatched,HYDE - P PROV,1
2004,unmatched,IREDELL - BA BARRINGER,1
2004,unmatched,IREDELL - DV1-A DAVIDSON #1-A,1
2004,unmatched,IREDELL - DV1-B DAVIDSON #1-B,1
2004,unmatched,IREDELL - P PROV,1
2004,unmatched,JACKSON - DIL DILLSBORO,1
2004,unmatched,JACKSON - HAM HAMBURG,1
2004,unmatched,JACKSON - MNT MOUNTAIN,1
2004,unmatched,JACKSON - P PROV,1
2004,unmatched,JACKSON - SC1 SCOTTS CREEK 1,1
2004,unmatched,JACKSON - SC2 SCOTTS CREEK 2,1
2004,unmatched,JACKSON - SC3 SCOTTS CREEK 3,1
2004,unmatched,JACKSON - SNW SYLVA-NORTH WD,1
2004,unmatched,JACKSON - SSW SYLVA-SOUTH WD,1
2004,unmatched,JOHNSTON - P PROV,1
2004,unmatched,JOHNSTON - PR01 NORTH BANNER,1
2004,unmatched,JOHNSTON - PR02 SOUTH BANNER,1
2004,unmatched,JOHNSTON - PR03 WEST BANNER,1
2004,unmatched,JOHNSTON - PR05 NORTH BEULAH,1
2004,unmatched,JOHNSTON - PR06 SOUTH BEULAH,1
2004,unmatched,JOHNSTON - PR10 NORTH CLAYTON,1
2004,unmatched,JOHNSTON - PR11 WEST CLAYTON,1
2004,unmatched,JOHNSTON - PR12 NORTH CLEVELAND,1
2004,unmatched,JOHNSTON - PR15 EAST INGRAMS,1
2004,unmatched,JOHNSTON - PR16 WEST INGRAMS,1
2004,unmatched,JOHNSTON - PR17 NORTH MEADOW,1
2004,unmatched,JOHNSTON - PR18 SOUTH MEADOW,1
2004,unmatched,JOHNSTON - PR23 NORTH PLEASANT GROVE,1
2004,unmatched,JOHNSTON - PR27 NORTH SMITHFIELD,1
2004,unmatched,JOHNSTON - PR29 SOUTH WILDERS,1
2004,unmatched,JOHNSTON - PR31 SOUTH CLEVELAND,1
2004,unmatched,JONES - P PROV,1
2004,unmatched,LEE - 01 WEST SANFORD #1,1
2004,unmatched,LEE - 02 WEST SANFORD #2,1
2004,unmatched,LEE - 03 WEST SANFORD #3,1
2004,unmatched,LEE - 04 EAST SANFORD,1
2004,unmatched,LEE - 05 WEST JONESBORO,1
2004,unmatched,LEE - 06 CAPE FEAR,1
2004,unmatched,LEE - 07 GREENWOOD,1
2004,unmatched,LEE - 08 EAST JONESBORO,1
2004,unmatched,LEE - 09 EAST POCKET,1
2004,unmatched,LEE - 10 WEST POCKET,1
2004,unmatched,LEE - 11 DEEP RIVER,1
2004,unmatched,LEE - 12 CUMNOCK,1
2004,unmatched,LEE - 13 WEST SANFORD #4,1
2004,unmatched,LEE - P PROV,1
2004,unmatched,LENOIR - P PROV,1
2004,unmatched,LINCOLN - CR06 CROUSE,1
2004,unmatched,LINCOLN - HG17 HICKORY GROVE,1
2004,unmatched,LINCOLN - HV07 HEAVNERS,1
2004,unmatched,LINCOLN - LM16 LOVE MEMORIAL,1
2004,unmatched,LINCOLN - LS15 LONG SHOALS,1
2004,unmatched,LINCOLN - NB01 NORTH BROOK I,1
2004,unmatched,LINCOLN - NB02 NORTH BROOK II,1
2004,unmatched,LINCOLN - NB03 NORTH BROOK III,1
2004,unmatched,LINCOLN - OG10 OAK GROVE,1
2004,unmatched,LINCOLN - P PROV,1
2004,unmatched,LINCOLN - TE27 TRIANGLE EAST,1
2004,unmatched,LINCOLN - TR30 TRIANGLE,1
2004,unmatched,MACON - P PROV,1
2004,unmatched,MADISON - P PROV,1
2004,unmatched,MADISON - REVERE REVERE-RICE COVE,1
2004,unmatched,MARTIN - GN GOOSENEST,1
2004,unmatched,MARTIN - GR GRIFFINS,1
2004,unmatched,MARTIN - HM HAMILTON,1
2004,unmatched,MARTIN - HS HASSELL,1
2004,unmatched,MARTIN - J JAMESVILLE,1
2004,unmatched,MARTIN - P PROV,1
2004,unmatched,MARTIN - PP POPLAR POINT,1
2004,unmatched,MARTIN - R1 ROBERSONVILLE 1,1
2004,unmatched,MARTIN - R2 ROBERSONVILLE 2,1
2004,unmatched,MARTIN - W WILLIAMS,1
2004,unmatched,MCDOWELL - P PROV,1
2004,unmatched,MECKLENBURG - P PROV,1
2004,unmatched,MITCHELL - P PROV,1
2004,unmatched,MONTGOMERY - P PROV,1
2004,unmatched,MOORE - EUR EUREKA,1
2004,unmatched,MOORE - KWD KNOLLWOOD,1
2004,unmatched,MOORE - P PROV,1
2004,unmatched,MOORE - PHA PINEHURST A,1
2004,unmatched,NASH - 0002 SOUTH WHITAKERS,1
2004,unmatched,NASH - 0005 DRYWELLS,1
2004,unmatched,NASH - 0006 FERRELLS,1
2004,unmatched,NASH - 0008 JACKSONS,1
2004,unmatched,NASH - 0011 MANNINGS NO 1,1
2004,unmatched,NASH - 0012 MANNINGS NO 2,1
2004,unmatched,NASH - 0021 NORTH WHITAKERS NO 1,1
2004,unmatched,NASH - 0022 NORTH WHITAKERS NO 2,1
2004,unmatched,NASH - 0031 ROCKY MOUNT NO 1,1
2004,unmatched,NASH - 0032 ROCKY MOUNT NO 2,1
2004,unmatched,NASH - 0033 ROCKY MOUNT NO 3,1
2004,unmatched,NASH - 0034 ROCKY MOUNT NO 4,1
2004,unmatched,NASH - 0035 ROCKY MOUNT NO 5,1
2004,unmatched,NASH - 0036 ROCKY MOUNT NO 6,1
2004,unmatched,NASH - 0037 ROCKY MOUNT NO 7,1
2004,unmatched,NASH - 0038 ROCKY MOUNT NO 8,1
2004,unmatched,NASH - 0039 ROCKY MOUNT NO 9,1
2004,unmatched,NASH - 0040 ROCKY MOUNT NO 10,1
2004,unmatched,NASH - 0041 STONY CREEK,1
2004,unmatched,NASH - P PROV,1
2004,unmatched,NEW HANOVER - CF03 CF03,1
2004,unmatched,NEW HANOVER - FP01 FP01,1
2004,unmatched,NEW HANOVER - FP02 FP02,1
2004,unmatched,NEW HANOVER - FP05 FP05,1
2004,unmatched,NEW HANOVER - H03 H03,1
2004,unmatched,NEW HANOVER - H07 H07,1
2004,unmatched,NEW HANOVER - H09 H09,1
2004,unmatched,NEW HANOVER - M05 M05,1
2004,unmatched,NEW HANOVER - P PROV,1
2004,unmatched,NEW HANOVER - W01 W01,1
2004,unmatched,NEW HANOVER - W02 W02,1
2004,unmatched,NEW HANOVER - W04 W04,1
2004,unmatched,NEW HANOVER - W05 W05,1
2004,unmatched,NEW HANOVER - W06 W06,1
2004,unmatched,NEW HANOVER - W07 W07,1
2004,unmatched,NEW HANOVER - W09 W09,1
2004,unmatched,NEW HANOVER - W10 W10,1
2004,unmatched,NEW HANOVER - W11 W11,1
2004,unmatched,NEW HANOVER - W13 W13,1
2004,unmatched,NEW HANOVER - W14 W14,1
2004,unmatched,NEW HANOVER - W18 W18,1
2004,unmatched,NEW HANOVER - W19 W19,1
2004,unmatched,NEW HANOVER - W20 W20,1
2004,unmatched,NEW HANOVER - W22 W22,1
2004,unmatched,NEW HANOVER - W23 W23,1
2004,unmatched,NEW HANOVER - W24 W24,1
2004,unmatched,NORTHAMPTON - CONWAY CONWAY,1
2004,unmatched,NORTHAMPTON - GARYSB GARYSBURG,1
2004,unmatched,NORTHAMPTON - JACKSO JACKSON,1
2004,unmatched,NORTHAMPTON - MILWAU MILWAUKEE,1
2004,unmatched,NORTHAMPTON - P PROV,1
2004,unmatched,NORTHAMPTON - PENDLE PENDLETON,1
2004,unmatched,NORTHAMPTON - PLEASA PLEASANT HILL,1
2004,unmatched,NORTHAMPTON - POTECA POTECASI,1
2004,unmatched,NORTHAMPTON - REHOBE REHOBETH,1
2004,unmatched,NORTHAMPTON - WOODLA WOODLAND,1
2004,unmatched,ONSLOW - NE22 NORTHEAST,1
2004,unmatched,ONSLOW - P PROV,1
2004,unmatched,ORANGE - BC BOOKER CREEK,1
2004,unmatched,ORANGE - BP BATTLE PARK,1
2004,unmatched,ORANGE - CB CARRBORO,1
2004,unmatched,ORANGE - CC COUNTRY CLUB,1
2004,unmatched,ORANGE - CF CEDAR FALLS,1
2004,unmatched,ORANGE - CP CAMERON PARK,1
2004,unmatched,ORANGE - CS COLES STORE,1
2004,unmatched,ORANGE - EA EAST FRANKLIN,1
2004,unmatched,ORANGE - GR GREENWOOD,1
2004,unmatched,ORANGE - LC LIONS CLUB,1
2004,unmatched,ORANGE - LI LINCOLN,1
2004,unmatched,ORANGE - MF MASON FARM,1
2004,unmatched,ORANGE - OW OWASA,1
2004,unmatched,ORANGE - P PROV,1
2004,unmatched,ORANGE - TH TOWN HALL,1
2004,unmatched,ORANGE - WW WESTWOOD,1
2004,unmatched,PAMLICO - 1AL ALLIANCE,1
2004,unmatched,PAMLICO - 2SW STONEWALL,1
2004,unmatched,PAMLICO - 3BY BAYBORO,1
2004,unmatched,PAMLICO - 4HB HOBUCKEN,1
2004,unmatched,PAMLICO - 4VM VANDEMERE,1
2004,unmatched,PAMLICO - P PROV,1
2004,unmatched,PASQUOTANK - 1-A 1-A ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 1-B 1-B ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 2-A 2-A ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 2-B 2-B ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 3-A 3-A ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 3-B 3-B ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 4-A 4-A ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - 4-B 4-B ELIZABETH CITY,1
2004,unmatched,PASQUOTANK - P PROV,1
2004,unmatched,PENDER - MH07 MIDDLE HOLLY,1
2004,unmatched,PENDER - P PROV,1
2004,unmatched,PENDER - PL10 PENDERLEA,1
2004,unmatched,PERQUIMANS - P PROV,1
2004,unmatched,PERSON - BFRK BUSHY FORK,1
2004,unmatched,PERSON - FLRI FLAT RIVER,1
2004,unmatched,PERSON - HUML HURDLE MILLS,1
2004,unmatched,PERSON - P PROV,1
2004,unmatched,PERSON - ROX1 ROXBORO 1,1
2004,unmatched,PERSON - ROX2 ROXBORO 2,1
2004,unmatched,PERSON - ROX3 ROXBORO 3,1
2004,unmatched,PERSON - RX1A ROXBORO 1A,1
2004,unmatched,PITT - 1402 WINTERVILLE EAST,1
2004,unmatched,PITT - 1507C GREENVILLE #7C,1
2004,unmatched,PITT - P PROV,1
2004,unmatched,POLK - P PROV,1
2004,unmatched,POLK - TR01 TRYON-1,1
2004,unmatched,POLK - TR02 TRYON-2,1
2004,unmatched,POLK - TR03 TRYON-3,1
2004,unmatched,RANDOLPH - 01 ARCHDALE 1,1
2004,unmatched,RANDOLPH - 02 ARCHDALE 2,1
2004,unmatched,RANDOLPH - 03 ARCHDALE 3,1
2004,unmatched,RANDOLPH - 04 ASHEBORO ARMORY,1
2004,unmatched,RANDOLPH - 05 ASHEBORO EASTSIDE,1
2004,unmatched,RANDOLPH - 06 ASHEBORO LINDLEY PARK,1
2004,unmatched,RANDOLPH - 07 ASHEBORO LOFLIN,1
2004,unmatched,RANDOLPH - 08 ASHEBORO MCCRARY,1
2004,unmatched,RANDOLPH - 09 ASHEBORO NORTH 1,1
2004,unmatched,RANDOLPH - 10 ASHEBORO NORTH 2,1
2004,unmatched,RANDOLPH - 11 ASHEBORO SOUTHPOINTE,1
2004,unmatched,RANDOLPH - 12 ASHEBORO WESTSIDE,1
2004,unmatched,RANDOLPH - 14 BROWER,1
2004,unmatched,RANDOLPH - 15 CEDAR GROVE EAST,1
2004,unmatched,RANDOLPH - 16 CEDAR GROVE WEST,1
2004,unmatched,RANDOLPH - 17 COLERIDGE,1
2004,unmatched,RANDOLPH - 18 CONCORD,1
2004,unmatched,RANDOLPH - 19 FALLS,1
2004,unmatched,RANDOLPH - 20 FRANKLINVILLE,1
2004,unmatched,RANDOLPH - 24 NEW HOPE,1
2004,unmatched,RANDOLPH - 25 NEW MARKET NORTH,1
2008,non_geographic,ALAMANCE - ABSENTEE BY MAIL,1
2008,non_geographic,ALAMANCE - CURBSIDE,1
2008,non_geographic,ALAMANCE - PROVISIONAL,1
2008,non_geographic,ALEXANDER - ABSENTEE BY MAIL,1
2008,non_geographic,ALEXANDER - CURBSIDE,1
2008,non_geographic,ALEXANDER - ONE STOP,1
2008,non_geographic,ALEXANDER - PROVISIONAL,1
2008,non_geographic,ALLEGHANY - ABSENTEE BY MAIL,1
2008,non_geographic,ALLEGHANY - CURBSIDE,1
2008,non_geographic,ALLEGHANY - ONE STOP,1
2008,non_geographic,ALLEGHANY - PROVISIONAL,1
2008,non_geographic,ASHE - ABSENTEE BY MAIL,1
2008,non_geographic,ASHE - CURBSIDE,1
2008,non_geographic,ASHE - ONE STOP,1
2008,non_geographic,ASHE - PROVISIONAL,1
2008,non_geographic,ASHE - TRANSFER,1
2008,non_geographic,AVERY - ABSENTEE BY MAIL,1
2008,non_geographic,AVERY - ONE STOP,1
2008,non_geographic,AVERY - PROVISIONAL,1
2008,non_geographic,BEAUFORT - ABSENTEE BY MAIL,1
2008,non_geographic,BEAUFORT - CURBSIDE,1
2008,non_geographic,BEAUFORT - ONE STOP,1
2008,non_geographic,BEAUFORT - PROVISIONAL,1
2008,non_geographic,BEAUFORT - TRANSFER,1
2008,non_geographic,BERTIE - ABSENTEE BY MAIL,1
2008,non_geographic,BERTIE - ONE STOP,1
2008,non_geographic,BERTIE - PROVISIONAL,1
2008,non_geographic,BERTIE - TRANSFER,1
2008,non_geographic,BLADEN - ABSENTEE BY MAIL,1
2008,non_geographic,BLADEN - CURBSIDE,1
2008,non_geographic,BLADEN - ONE STOP,1
2008,non_geographic,BLADEN - PROVISIONAL,1
2008,non_geographic,BRUNSWICK - ABSENTEE BY MAIL,1
2008,non_geographic,BRUNSWICK - CURBSIDE,1
2008,non_geographic,BRUNSWICK - PROVISIONAL,1
2008,non_geographic,BUNCOMBE - ABSENTEE BY MAIL,1
2008,non_geographic,BUNCOMBE - ONE STOP,1
2008,non_geographic,BUNCOMBE - PROVISIONAL,1
2008,non_geographic,BUNCOMBE - TRANSFER,1
2008,non_geographic,BURKE - ABSENTEE BY MAIL,1
2008,non_geographic,BURKE - CURBSIDE,1
2008,non_geographic,BURKE - ONE STOP,1
2008,non_geographic,BURKE - PROVISIONAL,1
2008,non_geographic,BURKE - TRANSFER,1
2008,non_geographic,CABARRUS - ABSENTEE BY MAIL,1
2008,non_geographic,CABARRUS - ONE STOP,1
2008,non_geographic,CABARRUS - PROVISIONAL,1
2008,non_geographic,CABARRUS - TRANSFERS,1
2008,non_geographic,CALDWELL - ABSENTEE BY MAIL,1
2008,non_geographic,CALDWELL - ONE STOP,1
2008,non_geographic,CALDWELL - PROVISIONAL,1
2008,non_geographic,CAMDEN - ABSENTEE BY MAIL,1
2008,non_geographic,CAMDEN - CURBSIDE,1
2008,non_geographic,CAMDEN - ONE STOP,1
2008,non_geographic,CAMDEN - PROVISIONAL,1
2008,non_geographic,CAMDEN - TRANSFER,1
2008,non_geographic,CARTERET - ABSENTEE BY MAIL,1
2008,non_geographic,CARTERET - CURBSIDE,1
2008,non_geographic,CARTERET - ONE STOP,1
2008,non_geographic,CARTERET - PROVISIONAL,1
2008,non_geographic,CARTERET - TRANSFER,1
2008,non_geographic,CASWELL - ABSENTEE BY MAIL,1
2008,non_geographic,CASWELL - CURBSIDE,1
2008,non_geographic,CASWELL - ONE STOP,1
2008,non_geographic,CASWELL - PROVISIONAL,1
2008,non_geographic,CATAWBA - ABSENTEE BY MAIL,1
2008,non_geographic,CATAWBA - ONE STOP,1
2008,non_geographic,CATAWBA - PROVISIONAL,1
2008,non_geographic,CHATHAM - ABSENTEE BY MAIL,1
2008,non_geographic,CHATHAM - ONE STOP,1
2008,non_geographic,CHATHAM - PROVISIONAL,1
2008,non_geographic,CHOWAN - ABSENTEE BY MAIL,1
2008,non_geographic,CHOWAN - CURBSIDE,1
2008,non_geographic,CHOWAN - ONE STOP,1
2008,non_geographic,CHOWAN - PROVISIONAL,1
2008,non_geographic,CHOWAN - TRANSFER,1
2008,non_geographic,CLEVELAND - ABSENTEE BY MAIL,1
2008,non_geographic,CLEVELAND - ONE STOP,1
2008,non_geographic,CLEVELAND - PROVISIONAL,1
2008,non_geographic,CLEVELAND - TRANSFERS,1
2008,non_geographic,COLUMBUS - ABSENTEE BY MAIL,1
2008,non_geographic,COLUMBUS - ONE STOP,1
2008,non_geographic,COLUMBUS - PROVISIONAL,1
2008,non_geographic,CRAVEN - ABSENTEE BY MAIL,1
2008,non_geographic,CRAVEN - CURBSIDE,1
2008,non_geographic,CRAVEN - ONE STOP,1
2008,non_geographic,CRAVEN - PROVISIONAL,1
2008,non_geographic,CRAVEN - TRANSFER,1
2008,non_geographic,CUMBERLAND - ABSENTEE BY MAIL,1
2008,non_geographic,CUMBERLAND - ONE STOP,1
2008,non_geographic,CUMBERLAND - PROVISIONAL,1
2008,non_geographic,CURRITUCK - ABSENTEE BY MAIL,1
2008,non_geographic,CURRITUCK - ONE STOP,1
2008,non_geographic,CURRITUCK - PROVISIONAL,1
2008,non_geographic,CURRITUCK - TRANSFER,1
2008,non_geographic,DARE - ABSENTEE BY MAIL,1
2008,non_geographic,DARE - ONE STOP,1
2008,non_geographic,DARE - PROVISIONAL,1
2008,non_geographic,DAVIDSON - ABSENTEE BY MAIL,1
2008,non_geographic,DAVIDSON - CURBSIDE,1
2008,non_geographic,DAVIDSON - PROVISIONAL,1
2008,non_geographic,DAVIDSON - TRANSFER,1
2008,non_geographic,DAVIE - ABSENTEE BY MAIL,1
2008,non_geographic,DAVIE - CURBSIDE,1
2008,non_geographic,DAVIE - ONE STOP,1
2008,non_geographic,DAVIE - PROVISIONAL,1
2008,non_geographic,DAVIE - TRANSFER,1
2008,non_geographic,DUPLIN - ABSENTEE BY MAIL,1
2008,non_geographic,DUPLIN - ONE STOP,1
2008,non_geographic,DUPLIN - PROVISIONAL,1
2008,non_geographic,DUPLIN - TRANSFER,1
2008,non_geographic,DURHAM - ABSENTEE BY MAIL,1
2008,non_geographic,DURHAM - ONE STOP,1
2008,non_geographic,DURHAM - PROVISIONAL,1
2008,non_geographic,EDGECOMBE - ABSENTEE BY MAIL,1
2008,non_geographic,EDGECOMBE - ONE STOP,1
2008,non_geographic,EDGECOMBE - PROVISIONAL,1
2008,non_geographic,EDGECOMBE - TRANSFER,1
2008,non_geographic,FORSYTH - ONE STOP,1
2008,non_geographic,GASTON - ABSENTEE BY MAIL,1
2008,non_geographic,GASTON - ONE STOP,1
2008,non_geographic,GASTON - PROVISIONALS,1
2008,non_geographic,GASTON - TRANSFERS,1
2008,non_geographic,GATES - ABSENTEE BY MAIL,1
2008,non_geographic,GATES - CURBSIDE,1
2008,non_geographic,GATES - ONE STOP,1
2008,non_geographic,GATES - PROVISIONAL,1
2008,non_geographic,GATES - TRANSFER,1
2008,non_geographic,GRANVILLE - ABSENTEE BY MAIL,1
2008,non_geographic,GRANVILLE - ONE STOP,1
2008,non_geographic,GRANVILLE - PROVISIONAL,1
2008,non_geographic,GRANVILLE - TRANSFER,1
2008,non_geographic,GREENE - ABSENTEE BY MAIL,1
2008,non_geographic,GREENE - ONE STOP,1
2008,non_geographic,GREENE - PROVISIONAL,1
2008,non_geographic,GREENE - TRANSFER,1
2008,non_geographic,GUILFORD - PROVISIONAL,1
2008,non_geographic,HALIFAX - ABSENTEE BY MAIL,1
2008,non_geographic,HALIFAX - ONE STOP,1
2008,non_geographic,HALIFAX - PROVISIONAL,1
2008,non_geographic,HALIFAX - TRANSFER,1
2008,non_geographic,HARNETT - ABSENTEE BY MAIL,1
2008,non_geographic,HARNETT - ONE STOP,1
2008,non_geographic,HARNETT - PROVISIONAL,1
2008,non_geographic,HAYWOOD - ABSENTEE BY MAIL,1
2008,non_geographic,HAYWOOD - CURBSIDE,1
2008,non_geographic,HAYWOOD - PROVISIONAL,1
2008,non_geographic,HENDERSON - ABSENTEE BY MAIL,1
2008,non_geographic,HENDERSON - CURBSIDE,1
2008,non_geographic,HENDERSON - PROVISIONAL,1
2008,non_geographic,HERTFORD - ABSENTEE BY MAIL,1
2008,non_geographic,HERTFORD - ONE STOP,1
2008,non_geographic,HERTFORD - PROVISIONAL,1
2008,non_geographic,HYDE - ABSENTEE BY MAIL,1
2008,non_geographic,HYDE - ONE STOP,1
2008,non_geographic,HYDE - PROVISIONAL,1
2008,non_geographic,IREDELL - ABSENTEE BY MAIL,1
2008,non_geographic,IREDELL - CURBSIDE,1
2008,non_geographic,IREDELL - ONE STOP,1
2008,non_geographic,IREDELL - PROVISIONAL,1
2008,non_geographic,IREDELL - TRANSFER,1
2008,non_geographic,JACKSON - ABSENTEE BY MAIL,1
2008,non_geographic,JACKSON - CURBSIDE,1
2008,non_geographic,JACKSON - PROVISIONAL,1
2008,non_geographic,JACKSON - TRANSFER,1
2008,non_geographic,JOHNSTON - ABSENTEE BY MAIL,1
2008,non_geographic,JOHNSTON - ONE STOP,1
2008,non_geographic,JOHNSTON - PROVISIONAL,1
