year,status,raw_precinct_key,count,suggested_canonical_precinct_key,score,tier,reason,candidate_2,candidate_3
2020,UNMATCHED,CALDWELL - PR31,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CALDWELL - PR32,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CALDWELL - PR33,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CALDWELL - PR34,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CALDWELL - PR35,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CARTERET - CCCP,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CARTERET - ISPK,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CHATHAM - 20,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CHATHAM - 24,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CHATHAM - 45,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CHATHAM - 6,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CHATHAM - MCH110,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CHATHAM - PIT113,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P03,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P04,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P05,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P08,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P09,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P10,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P12,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P13,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P18,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,COLUMBUS - P21,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CUMBERLAND - G2B,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CUMBERLAND - G2D,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CURRITUCK - CI,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,CURRITUCK - MY,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,DURHAM - 39,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,EDGECOMBE - DET OF SOCIAL SERVICES,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,EDGECOMBE - PINES CHAP FELLSHIP HALL,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,FORSYTH - 011,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,FORSYTH - 072,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,FORSYTH - 082,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,FORSYTH - 122,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,FORSYTH - 201,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,FORSYTH - 507,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,GUILFORD - ONE-STOP,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,HENDERSON - CV,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,HERTFORD - BOE OFFICE,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,HERTFORD - MURFREE CNTR,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,IREDELL - BA,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - ARCHER LODGE,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - BENSON,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - CLAYTON,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - CLEVELAND,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - PROVIDENCE,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - SELMA,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,JOHNSTON - SMITHFIELD,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MARTIN - HS,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MARTIN - PP,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MARTIN - R1,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MARTIN - R2,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MARTIN - W,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MOORE - PHB1,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,MOORE - WKWD,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,NEW HANOVER - H03,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,NEW HANOVER - W13,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,NEW HANOVER - W18,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,NEW HANOVER - W24,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,NEW HANOVER - W28,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,ORANGE - CB,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,ORANGE - CP,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,ORANGE - LC,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 1AL A,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 1GB,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 2SW,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 3BY,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 4HB,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 4MSIC,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PAMLICO - 4VM A,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PENDER - PL10,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,PERSON - RCTL,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,RICHMOND - BROWDER,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,RICHMOND - CO OP,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,RICHMOND - ELLERBE,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,RICHMOND - HAMLET,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,STANLY - 0007,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,STANLY - 0008,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,STANLY - 0010,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,STANLY - 0013,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,STANLY - 0020,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,SURRY - 13,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,UNION - 020A,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - ABSEN 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSAB 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSAP 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSAV 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSBR 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSCA 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSCM 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSCS 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSGR 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSHS 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSKD 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSLH 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSLL 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSNR 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSOP 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSRB 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSTA 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSWA 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSWN 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSWO 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - OSZB 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - PROVI 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WAKE - TRANS 81-120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WILKES - 120,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WILKES - 121,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WILKES - 123,12,,0.0000,MANUAL_REQUIRED,none,,
2020,UNMATCHED,WILKES - 124,12,,0.0000,MANUAL_REQUIRED,none,,
