precinct_key,district,district_geoid,district_name,intersect_area_m2,precinct_area_m2,area_weight,district_num,district_code,district_label,district_type,target_year,plan_id,plan_label
CATAWBA - 04,045,37045,State Senate District 45,7539819.074801437,7539819.07480143,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 05,045,37045,State Senate District 45,61667265.26767813,61668670.685917266,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 06,045,37045,State Senate District 45,28421234.207084015,28421234.207083985,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 07,045,37045,State Senate District 45,21168782.72968219,21168782.729682162,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 08,045,37045,State Senate District 45,11639865.887882864,11639865.887882875,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 09,045,37045,State Senate District 45,39034551.42439437,39034551.42439441,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 10,045,37045,State Senate District 45,1822988.658023758,1822988.6580237574,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 11,045,37045,State Senate District 45,1689462.2684090866,1689462.268409087,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 12,045,37045,State Senate District 45,4869811.481878364,4869811.481878368,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 13,045,37045,State Senate District 45,4039992.226962559,4039992.2269625557,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 14,045,37045,State Senate District 45,3156386.963467579,3156386.9634675793,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 15,045,37045,State Senate District 45,1099985.2670859026,1099985.267085904,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 16,045,37045,State Senate District 45,4764629.761925251,4764629.761925246,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 17,045,37045,State Senate District 45,5062003.608209748,5064604.8699011495,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 19,045,37045,State Senate District 45,14543505.733407367,14545633.182143483,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 20,045,37045,State Senate District 45,32980117.226527084,32980117.226527177,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 21,045,37045,State Senate District 45,55151463.81682529,55156197.24218596,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 22,045,37045,State Senate District 45,27390478.646835458,27390478.64683544,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 23,045,37045,State Senate District 45,26044125.495487712,26044125.495487705,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 24,045,37045,State Senate District 45,49131971.44601055,49137819.415130466,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 25,045,37045,State Senate District 45,9166435.616937438,9166435.616937442,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 26,045,37045,State Senate District 45,4097527.2377907806,4099314.8807513667,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 27,045,37045,State Senate District 45,66231193.208344065,66237737.42172823,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 28,045,37045,State Senate District 45,12848902.286294067,12848902.286294064,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 29,045,37045,State Senate District 45,22804059.84350232,22807321.42300461,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 30,045,37045,State Senate District 45,7288529.1159896925,7288529.115989693,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 31,045,37045,State Senate District 45,86246106.58198304,86247427.16120993,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 32,045,37045,State Senate District 45,21849424.02547058,21849424.02547056,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 33,045,37045,State Senate District 45,41803603.05482559,41806652.53031631,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 34,045,37045,State Senate District 45,61250771.11844573,61250771.11844583,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 35,045,37045,State Senate District 45,37707861.93640526,37707861.936405346,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 36,045,37045,State Senate District 45,5503540.505241918,5503540.505241919,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 37,045,37045,State Senate District 45,4752018.74554033,4752018.745540331,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 38,045,37045,State Senate District 45,8432924.104732959,8435276.592794288,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 39,045,37045,State Senate District 45,7430769.230781828,7433075.752153935,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 40,045,37045,State Senate District 45,7546112.964129005,7546112.964129001,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CATAWBA - 41,045,37045,State Senate District 45,36114307.32141758,36114639.36271703,1.0,45,45,SD-45,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 15,020,37020,State Senate District 20,41418991.04923876,41418991.04923875,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 21,020,37020,State Senate District 20,94699111.6352547,94707109.92708206,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 3,020,37020,State Senate District 20,134189755.37047508,134205266.00898035,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 30,020,37020,State Senate District 20,132219710.3560638,132219710.35606381,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 42,020,37020,State Senate District 20,112080910.6113107,112080910.61131103,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 75,020,37020,State Senate District 20,64419148.347203076,64419148.3472031,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 78,020,37020,State Senate District 20,48439809.03465192,48439809.034651965,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 85,020,37020,State Senate District 20,92765535.81303358,92770403.60544555,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - 9,020,37020,State Senate District 20,90206320.35229689,90206320.3522969,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - CRD118,020,37020,State Senate District 20,141658908.14991754,141662572.7074727,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - ECL109,020,37020,State Senate District 20,16357312.690317769,16357312.690317772,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - EPP112,020,37020,State Senate District 20,90942470.70826265,90942470.70826249,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - ESC114,020,37020,State Senate District 20,104533223.84556675,104533223.84556669,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - GLD118,020,37020,State Senate District 20,239622232.14031592,239624722.51531124,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - MON113,020,37020,State Senate District 20,215321687.88030034,215327138.97448096,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - NWM117,020,37020,State Senate District 20,48052491.86328798,48057216.8291608,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - WCL108,020,37020,State Senate District 20,66375386.43450369,66387749.58976406,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHATHAM - WPP114,020,37020,State Senate District 20,102770301.79143953,102770301.79143931,1.0,20,20,SD-20,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - ANNW,050,37050,State Senate District 50,79514987.68588655,79514987.6858866,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - ANSW,050,37050,State Senate District 50,53297014.130091675,53297014.13009159,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - BELL,050,37050,State Senate District 50,24095725.623138476,24095725.62313844,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - BRAS,050,37050,State Senate District 50,36302090.16783478,36302090.167834744,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - CSON,050,37050,State Senate District 50,35946244.21220049,35946244.21220068,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - GCRK,050,37050,State Senate District 50,38498848.01381424,38498848.01381422,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - HANG,050,37050,State Senate District 50,115123137.86674306,115127940.2906755,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - HIWA,050,37050,State Senate District 50,184293277.47782475,184298265.6089093,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - HOTH,050,37050,State Senate District 50,75222839.43394588,75227199.73237745,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - MARB,050,37050,State Senate District 50,73078293.45767328,73078293.45767336,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - MURN,050,37050,State Senate District 50,63368963.990381464,63368963.990381554,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - MURS,050,37050,State Senate District 50,63716882.39188615,63716882.391886145,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - PCHT,050,37050,State Senate District 50,65000638.44997009,65000638.449970074,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - RGER,050,37050,State Senate District 50,57137409.01169152,57137409.011691526,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - TOPT,050,37050,State Senate District 50,37692626.154895835,37692626.15489595,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHEROKEE - UNKA,050,37050,State Senate District 50,206337422.48756236,206356604.80716938,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHOWAN - 1,001,37001,State Senate District 1,62968599.91151704,62968599.911517076,1.0,1,01,SD-01,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHOWAN - 2,001,37001,State Senate District 1,96369407.03937338,96369883.87191257,1.0,1,01,SD-01,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHOWAN - 3,001,37001,State Senate District 1,83280607.7104674,83284611.93123323,1.0,1,01,SD-01,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHOWAN - 4,001,37001,State Senate District 1,84995909.77101173,84995909.7710117,1.0,1,01,SD-01,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHOWAN - 5,001,37001,State Senate District 1,97318750.6984127,97332545.66275176,1.0,1,01,SD-01,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CHOWAN - 6,001,37001,State Senate District 1,180194883.05257204,180194883.0525719,1.0,1,01,SD-01,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - BRAS,050,37050,State Senate District 50,38566802.11060354,38566802.11060353,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - HAY1,050,37050,State Senate District 50,39316469.73421943,39316469.73421945,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - HAY2,050,37050,State Senate District 50,35095037.36051337,35095037.36051342,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - HAYC,050,37050,State Senate District 50,7559977.335558741,7559977.33555874,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - HIAW,050,37050,State Senate District 50,43414120.60281748,43414120.60281745,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - SHCR,050,37050,State Senate District 50,178872158.2998038,178872158.29980367,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - SWEE,050,37050,State Senate District 50,45659914.18012532,45659914.18012536,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - TUSQ,050,37050,State Senate District 50,159539817.4311686,159539817.4311682,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLAY - WARN,050,37050,State Senate District 50,23798243.16542492,23798243.165424902,1.0,50,50,SD-50,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - BETHWR,044,37044,State Senate District 44,28621896.904305402,28621896.90430541,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - BR,044,37044,State Senate District 44,98143273.42369512,98145353.62244678,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - CASAR,044,37044,State Senate District 44,92851794.30007224,92862825.57171465,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - FALSTN,044,37044,State Senate District 44,45181161.34721227,45181161.34721228,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - GROVER,044,37044,State Senate District 44,55381424.2724166,55381424.272416525,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - KINGST,044,37044,State Senate District 44,21106690.961330958,21106690.961330984,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - KM N,044,37044,State Senate District 44,33171835.960024275,33173621.97702333,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - KM S,044,37044,State Senate District 44,44588183.75293025,44588183.75293021,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - LATT,044,37044,State Senate District 44,71993249.81665644,71994676.29672705,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - LAWNDL,044,37044,State Senate District 44,47776808.80428893,47776808.804288976,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - MRB-YO,044,37044,State Senate District 44,54519591.06152716,54527588.34217398,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - MULLS,044,37044,State Senate District 44,97201390.08110915,97204947.83638874,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - OAKGRV,044,37044,State Senate District 44,50059868.972199485,50059903.910916016,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - POLKVL,044,37044,State Senate District 44,125873526.49432833,125877734.05474222,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - RIPPY,044,37044,State Senate District 44,56497262.900831126,56497262.90083112,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - S C,044,37044,State Senate District 44,21316921.84519719,21316921.84519717,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - S E,044,37044,State Senate District 44,31525817.380245462,31525817.380245518,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - S N,044,37044,State Senate District 44,65223655.88060646,65223655.88060635,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - S S,044,37044,State Senate District 44,36421610.04160733,36421610.04160729,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - SHANGI,044,37044,State Senate District 44,65331163.453003466,65331163.45300346,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CLEVELAND - WACO,044,37044,State Senate District 44,69759590.4318009,69759590.43180083,1.0,44,44,SD-44,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P02B,008,37008,State Senate District 8,286827677.23781484,286832723.5726663,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P06,008,37008,State Senate District 8,54523614.18733419,54523614.187334165,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P07,008,37008,State Senate District 8,109132718.78200418,109132718.78200416,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P117,008,37008,State Senate District 8,288437195.58483505,288442876.1203609,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P121,008,37008,State Senate District 8,255595349.03470564,255595349.03470618,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P14,008,37008,State Senate District 8,207933077.59514692,207946027.87434927,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P15,008,37008,State Senate District 8,198186731.86770535,198209320.4086008,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P16B,008,37008,State Senate District 8,141517097.75614464,141525055.4952814,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P19,008,37008,State Senate District 8,7766255.226746932,7766255.226746922,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P223,008,37008,State Senate District 8,67175988.46664242,67175988.46664241,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P22A,008,37008,State Senate District 8,59292179.253961705,59292179.25396164,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P245,008,37008,State Senate District 8,197618805.7336656,197618805.73366565,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P26B,008,37008,State Senate District 8,98716731.31247672,98716731.31247684,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P534,008,37008,State Senate District 8,240943861.2921671,240943861.2921671,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P82,008,37008,State Senate District 8,107500935.36575983,107513575.07373738,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
COLUMBUS - P89,008,37008,State Senate District 8,152196197.16374788,152200129.50021592,1.0,8,08,SD-08,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 02,002,37002,State Senate District 2,305696592.7236688,305704202.9474568,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 03,002,37002,State Senate District 2,9173000.136752473,9173038.060560532,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 05,002,37002,State Senate District 2,7425009.059203475,7425394.872286935,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 07,002,37002,State Senate District 2,189928862.0082735,189928862.0082735,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 11,002,37002,State Senate District 2,84881238.25814079,84883784.58229665,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 16,002,37002,State Senate District 2,42365154.02595672,42366851.72862905,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 17,002,37002,State Senate District 2,137676251.3558499,137681876.3257638,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 19,002,37002,State Senate District 2,196280971.47704986,196293722.37441072,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 20,002,37002,State Senate District 2,46567835.209287904,46570822.8680948,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 21,002,37002,State Senate District 2,36316420.12706686,36317546.98515272,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - 23,002,37002,State Senate District 2,31466651.656805187,31466651.65680521,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - CFB8,002,37002,State Senate District 2,146554532.23094544,146554532.2309453,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - CLR4,002,37002,State Senate District 2,76727515.92997934,76728634.2694857,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
CRAVEN - DFB9,002,37002,State Senate District 2,100153572.82061444,100156038.86616981,1.0,2,02,SD-02,state_senate,2022,nc_court_ordered_2022,NC Court-Ordered 2022 Lines (used for 2022 cycle)
