sbe_precinct_id,onemap_precinct_id,vap_weight,block_count,src_vap_total,share
FORSYTH - 021,FORSYTH - 021,3960,93,3960,1.0
FORSYTH - 031,FORSYTH - 031,2227,65,2227,1.0
FORSYTH - 032,FORSYTH - 032,3146,138,3146,1.0
FORSYTH - 033,FORSYTH - 033,3329,78,3329,1.0
FORSYTH - 034,FORSYTH - 034,2883,93,2883,1.0
FORSYTH - 042,FORSYTH - 042,4717,118,4717,1.0
FORSYTH - 043,FORSYTH - 043,4391,121,4391,1.0
FORSYTH - 051,FORSYTH - 051,3648,56,3648,1.0
FORSYTH - 052,FORSYTH - 052,1267,30,1267,1.0
FORSYTH - 053,FORSYTH - 053,2614,39,2614,1.0
FORSYTH - 054,FORSYTH - 054,2668,40,2668,1.0
FORSYTH - 055,FORSYTH - 055,4025,74,4025,1.0
FORSYTH - 061,FORSYTH - 061,3106,100,3106,1.0
FORSYTH - 062,FORSYTH - 062,1939,27,1939,1.0
FORSYTH - 063,FORSYTH - 063,4374,154,4374,1.0
FORSYTH - 064,FORSYTH - 064,1598,41,1598,1.0
FORSYTH - 065,FORSYTH - 065,4206,64,4206,1.0
FORSYTH - 066,FORSYTH - 066,3354,49,3354,1.0
FORSYTH - 067,FORSYTH - 067,2757,40,2757,1.0
FORSYTH - 068,FORSYTH - 068,2772,38,2772,1.0
FORSYTH - 071,FORSYTH - 071,3824,46,3824,1.0
FORSYTH - 073,FORSYTH - 073,2994,56,2994,1.0
FORSYTH - 074,FORSYTH - 074,3588,57,3588,1.0
FORSYTH - 075,FORSYTH - 075,785,34,785,1.0
FORSYTH - 076,FORSYTH - 076,3487,79,3487,1.0
FORSYTH - 077,FORSYTH - 077,3369,40,3369,1.0
FORSYTH - 081,FORSYTH - 081,4260,62,4260,1.0
FORSYTH - 082,FORSYTH - 085,1,1,1,1.0
FORSYTH - 083,FORSYTH - 083,2563,91,2563,1.0
FORSYTH - 084,FORSYTH - 084,2481,75,2481,1.0
FORSYTH - 085,FORSYTH - 085,2458,120,2458,1.0
FORSYTH - 091,FORSYTH - 091,2420,82,2420,1.0
FORSYTH - 092,FORSYTH - 092,1892,128,1892,1.0
FORSYTH - 101,FORSYTH - 101,2565,48,2565,1.0
FORSYTH - 111,FORSYTH - 111,2093,58,2093,1.0
FORSYTH - 112,FORSYTH - 112,3675,96,3675,1.0
FORSYTH - 121,FORSYTH - 121,3790,67,3790,1.0
FORSYTH - 122,FORSYTH - 121,1,1,1,1.0
FORSYTH - 123,FORSYTH - 123,3697,58,3697,1.0
FORSYTH - 124,FORSYTH - 124,3668,62,3668,1.0
FORSYTH - 131,FORSYTH - 131,3570,71,3570,1.0
FORSYTH - 132,FORSYTH - 132,4371,97,4371,1.0
FORSYTH - 133,FORSYTH - 134,2,2,2,1.0
FORSYTH - 134,FORSYTH - 134,3093,74,3093,1.0
FORSYTH - 135,FORSYTH - 135,3110,64,3110,1.0
FORSYTH - 202,FORSYTH - 202,3052,25,3052,1.0
FORSYTH - 203,FORSYTH - 203,1879,44,1879,1.0
FORSYTH - 204,FORSYTH - 204,1905,49,1905,1.0
FORSYTH - 205,FORSYTH - 205,895,27,895,1.0
FORSYTH - 206,FORSYTH - 206,2046,47,2046,1.0
FORSYTH - 207,FORSYTH - 207,3635,49,3635,1.0
FORSYTH - 208,FORSYTH - 208,3285,46,3285,1.0
FORSYTH - 301,FORSYTH - 301,1088,60,1088,1.0
FORSYTH - 302,FORSYTH - 302,1234,63,1234,1.0
FORSYTH - 303,FORSYTH - 303,947,24,947,1.0
FORSYTH - 304,FORSYTH - 304,1991,49,1991,1.0
FORSYTH - 305,FORSYTH - 305,1510,20,1510,1.0
FORSYTH - 306,FORSYTH - 306,2398,49,2398,1.0
FORSYTH - 401,FORSYTH - 401,2436,68,2436,1.0
FORSYTH - 402,FORSYTH - 402,1494,47,1494,1.0
FORSYTH - 403,FORSYTH - 403,2270,117,2270,1.0
FORSYTH - 404,FORSYTH - 404,3720,124,3720,1.0
FORSYTH - 405,FORSYTH - 405,3158,77,3158,1.0
FORSYTH - 501,FORSYTH - 501,2320,32,2320,1.0
FORSYTH - 502,FORSYTH - 502,2077,52,2077,1.0
FORSYTH - 503,FORSYTH - 503,2318,91,2318,1.0
FORSYTH - 504,FORSYTH - 504,2020,45,2020,1.0
FORSYTH - 505,FORSYTH - 505,2976,47,2976,1.0
FORSYTH - 506,FORSYTH - 506,2290,37,2290,1.0
FORSYTH - 507,FORSYTH - 509,1,1,1,1.0
FORSYTH - 508,FORSYTH - 508,3505,39,3505,1.0
FORSYTH - 509,FORSYTH - 509,2694,37,2694,1.0
FORSYTH - 601,FORSYTH - 601,2493,87,2493,1.0
FORSYTH - 602,FORSYTH - 602,4950,54,4950,1.0
FORSYTH - 603,FORSYTH - 603,2504,81,2504,1.0
FORSYTH - 604,FORSYTH - 604,2570,41,2570,1.0
FORSYTH - 605,FORSYTH - 605,4566,66,4566,1.0
FORSYTH - 606,FORSYTH - 606,2422,45,2422,1.0
FORSYTH - 607,FORSYTH - 607,2666,34,2666,1.0
FORSYTH - 701,FORSYTH - 701,1726,46,1726,1.0
FORSYTH - 702,FORSYTH - 702,1600,32,1600,1.0
FORSYTH - 703,FORSYTH - 703,1302,36,1302,1.0
FORSYTH - 704,FORSYTH - 704,1922,36,1922,1.0
FORSYTH - 705,FORSYTH - 705,2876,87,2876,1.0
FORSYTH - 706,FORSYTH - 706,1683,19,1683,1.0
FORSYTH - 707,FORSYTH - 707,1724,37,1724,1.0
FORSYTH - 708,FORSYTH - 708,4896,81,4896,1.0
FORSYTH - 709,FORSYTH - 709,3863,78,3863,1.0
FORSYTH - 801,FORSYTH - 801,1458,21,1458,1.0
FORSYTH - 802,FORSYTH - 802,1409,38,1409,1.0
FORSYTH - 803,FORSYTH - 803,1581,44,1581,1.0
FORSYTH - 804,FORSYTH - 804,1170,35,1170,1.0
FORSYTH - 805,FORSYTH - 805,2234,37,2234,1.0
FORSYTH - 806,FORSYTH - 806,2082,25,2082,1.0
FORSYTH - 807,FORSYTH - 807,2013,26,2013,1.0
FORSYTH - 808,FORSYTH - 808,4690,33,4690,1.0
FORSYTH - 809,FORSYTH - 809,2533,44,2533,1.0
FORSYTH - 901,FORSYTH - 901,1752,56,1752,1.0
FORSYTH - 902,FORSYTH - 902,2624,66,2624,1.0
FORSYTH - 903,FORSYTH - 903,4344,44,4344,1.0
FORSYTH - 904,FORSYTH - 904,3407,42,3407,1.0
FORSYTH - 905,FORSYTH - 905,4495,32,4495,1.0
FORSYTH - 906,FORSYTH - 906,3393,40,3393,1.0
FORSYTH - 907,FORSYTH - 907,2061,31,2061,1.0
FORSYTH - 908,FORSYTH - 908,2585,54,2585,1.0
FORSYTH - 909,FORSYTH - 909,1514,28,1514,1.0
FRANKLIN - 01,FRANKLIN - 01,2287,115,2287,1.0
FRANKLIN - 02,FRANKLIN - 02,2022,62,2022,1.0
FRANKLIN - 03,FRANKLIN - 03,4343,149,4343,1.0
FRANKLIN - 05,FRANKLIN - 05,3053,67,3053,1.0
FRANKLIN - 06,FRANKLIN - 06,2451,70,2451,1.0
FRANKLIN - 07,FRANKLIN - 07,2122,45,2122,1.0
FRANKLIN - 08,FRANKLIN - 08,3991,179,3991,1.0
FRANKLIN - 09,FRANKLIN - 09,1776,88,1776,1.0
FRANKLIN - 10,FRANKLIN - 10,1167,72,1167,1.0
FRANKLIN - 11,FRANKLIN - 11,1935,66,1935,1.0
FRANKLIN - 12,FRANKLIN - 12,1629,45,1629,1.0
FRANKLIN - 13,FRANKLIN - 13,2311,60,2311,1.0
FRANKLIN - 14,FRANKLIN - 14,4544,54,4544,1.0
FRANKLIN - 15,FRANKLIN - 15,3379,106,3379,1.0
FRANKLIN - 16,FRANKLIN - 16,2215,79,2215,1.0
FRANKLIN - 17,FRANKLIN - 17,4022,64,4022,1.0
FRANKLIN - 18,FRANKLIN - 18,3295,74,3295,1.0
FRANKLIN - 19,FRANKLIN - 19,6602,120,6602,1.0
GASTON - 01,GASTON - 1A,1482,66,1482,1.0
GASTON - 02,GASTON - 2A,3211,102,3211,1.0
GASTON - 03,GASTON - 2A,2763,81,2763,1.0
GASTON - 04,GASTON - 5A,6800,140,6800,1.0
GASTON - 05,GASTON - 15A,3497,113,3497,1.0
GASTON - 06,GASTON - 15A,2247,75,2247,1.0
GASTON - 07,GASTON - 16A,1926,85,1926,1.0
GASTON - 08,GASTON - 16A,2384,49,2384,1.0
GASTON - 09,GASTON - 28A,2599,49,2599,1.0
GASTON - 10,GASTON - 28A,3307,54,3307,1.0
GASTON - 11,GASTON - 1A,2559,84,2559,1.0
GASTON - 12,GASTON - 17A,4295,101,4295,1.0
GASTON - 13,GASTON - 25A,3618,104,3618,1.0
GASTON - 14,GASTON - 27A,1185,61,1185,1.0
GASTON - 15,GASTON - 30A,7056,72,7056,1.0
GASTON - 16,GASTON - 31A,4614,65,4614,1.0
GASTON - 17,GASTON - 3A,4758,58,4758,1.0
GASTON - 18,GASTON - 29A,5989,57,7574,0.7907314496963296
GASTON - 18,GASTON - 27A,1585,47,7574,0.20926855030367045
GASTON - 19,GASTON - 4A,5864,142,6063,0.9671779647039419
GASTON - 19,GASTON - 5A,199,5,6063,0.03282203529605806
GASTON - 20,GASTON - 8A,4634,165,4634,1.0
GASTON - 21,GASTON - 7A,2879,165,3019,0.9536270288174893
GASTON - 21,GASTON - 15A,140,12,3019,0.04637297118251076
GASTON - 22,GASTON - 6A,4942,158,4942,1.0
GASTON - 23,GASTON - 39A,3825,120,3825,1.0
GASTON - 24,GASTON - 38A,3912,142,3912,1.0
GASTON - 24,GASTON - 34A,0,1,3912,0.0
GASTON - 25,GASTON - 36A,2991,109,3591,0.8329156223893066
GASTON - 25,GASTON - 37A,517,14,3591,0.1439710387078808
GASTON - 25,GASTON - 34A,83,6,3591,0.023113338902812586
GASTON - 26,GASTON - 37A,3731,73,3731,1.0
GASTON - 27,GASTON - 40A,4687,135,4687,1.0
GASTON - 28,GASTON - 34A,4029,111,4029,1.0
GASTON - 29,GASTON - 33A,4773,98,4796,0.9952043369474562
GASTON - 29,GASTON - 34A,23,6,4796,0.0047956630525437865
GASTON - 30,GASTON - 35A,3017,109,3021,0.9986759351208209
GASTON - 30,GASTON - 26A,4,7,3021,0.0013240648791790798
GASTON - 30,GASTON - 34A,0,1,3021,0.0
GASTON - 31,GASTON - 32A,3565,62,3565,1.0
GASTON - 32,GASTON - 26A,2837,121,2837,1.0
GASTON - 33,GASTON - 9A,2793,52,2793,1.0
GASTON - 34,GASTON - 12A,2852,71,2852,1.0
GASTON - 35,GASTON - 10A,2192,97,2192,1.0
GASTON - 36,GASTON - 11A,3759,133,3759,1.0
GASTON - 37,GASTON - 10A,1786,105,1786,1.0
GASTON - 38,GASTON - 13A,3207,129,3207,1.0
GASTON - 39,GASTON - 19A,4172,87,4172,1.0
GASTON - 40,GASTON - 14A,5975,159,5975,1.0
GASTON - 41,GASTON - 18A,4732,145,4732,1.0
GASTON - 42,GASTON - 21A,2934,100,2934,1.0
GASTON - 43,GASTON - 20A,5029,112,5029,1.0
GASTON - 44,GASTON - 24A,5464,138,5464,1.0
GASTON - 45,GASTON - 22A,4427,130,4427,1.0
GASTON - 46,GASTON - 23A,5997,107,5997,1.0
GATES - 1,GATES - 1,1562,66,1562,1.0
GATES - 2,GATES - 2,1037,54,1037,1.0
GATES - 3,GATES - 3,1987,70,1987,1.0
GATES - 4N,GATES - 4N,1700,61,1700,1.0
GATES - 4S,GATES - 4S,937,37,937,1.0
GATES - 5,GATES - 5,1120,50,1120,1.0
GRAHAM - EAST,GRAHAM - EAST,2597,198,2597,1.0
GRAHAM - STEC,GRAHAM - STEC,1170,171,1170,1.0
GRAHAM - TAPO,GRAHAM - TAPO,426,130,426,1.0
GRAHAM - WEST,GRAHAM - WEST,2177,255,2177,1.0
GRANVILLE - ANTI,GRANVILLE - ANTI,1059,26,1059,1.0
GRANVILLE - BERE,GRANVILLE - BERE,1737,90,1737,1.0
GRANVILLE - BTNR,GRANVILLE - BTNR,7519,159,7519,1.0
GRANVILLE - CORI,GRANVILLE - CORI,2548,96,2548,1.0
GRANVILLE - CRDL,GRANVILLE - CRDL,2286,75,2286,1.0
GRANVILLE - CRDM,GRANVILLE - CRDM,5494,160,5494,1.0
GRANVILLE - EAOX,GRANVILLE - EAOX,2297,85,2297,1.0
GRANVILLE - MTEN,GRANVILLE - MTEN,5224,92,5224,1.0
GRANVILLE - OKHL,GRANVILLE - OKHL,1380,90,1380,1.0
GRANVILLE - SALM,GRANVILLE - SALM,1868,95,1868,1.0
GRANVILLE - SASS,GRANVILLE - SASS,2075,102,2075,1.0
GRANVILLE - SOOX,GRANVILLE - SOOX,1907,89,1907,1.0
GRANVILLE - TYHO,GRANVILLE - TYHO,4852,154,4852,1.0
GRANVILLE - WILT,GRANVILLE - WILT,6331,84,6331,1.0
GRANVILLE - WOEL,GRANVILLE - WOEL,1618,58,1618,1.0
GREENE - ARBA,GREENE - ARBA,1097,46,1097,1.0
GREENE - BEAR,GREENE - BEAR,1011,36,1011,1.0
GREENE - BULL,GREENE - BULL,1107,54,1107,1.0
GREENE - CAST,GREENE - CAST,1043,56,1043,1.0
GREENE - HOOK,GREENE - HOOK,967,48,967,1.0
GREENE - MAUR,GREENE - MAUR,4913,84,4913,1.0
GREENE - SH#1,GREENE - SH#1,2011,97,2011,1.0
GREENE - SHIN,GREENE - SHIN,1897,80,1897,1.0
GREENE - SUGG,GREENE - SUGG,1238,39,1238,1.0
GREENE - WALS,GREENE - WALS,1282,82,1282,1.0
GUILFORD - CG1,GUILFORD - CG1,3409,30,3409,1.0
GUILFORD - CG2,GUILFORD - CG2,2230,34,2230,1.0
GUILFORD - CG3A,GUILFORD - CG3A,1813,21,1813,1.0
GUILFORD - CG3B,GUILFORD - CG3B,2715,55,2715,1.0
GUILFORD - FEN1,GUILFORD - FEN1,4091,104,4091,1.0
GUILFORD - FEN2,GUILFORD - FEN2,1993,39,1993,1.0
GUILFORD - FR1,GUILFORD - FR1,5728,85,5728,1.0
GUILFORD - FR2,GUILFORD - FR2,2561,64,2561,1.0
GUILFORD - FR3,GUILFORD - FR3,1570,18,1570,1.0
GUILFORD - FR4,GUILFORD - FR4,1481,74,1481,1.0
GUILFORD - FR5A,GUILFORD - FR5A,2339,61,2339,1.0
GUILFORD - FR5B,GUILFORD - FR5B,1448,44,1448,1.0
GUILFORD - G01,GUILFORD - G01,1619,37,1619,1.0
GUILFORD - G02,GUILFORD - G02,1850,65,1850,1.0
GUILFORD - G03,GUILFORD - G03,2336,67,2336,1.0
GUILFORD - G04,GUILFORD - G04,2436,60,2436,1.0
GUILFORD - G05,GUILFORD - G05,1538,27,1538,1.0
GUILFORD - G06,GUILFORD - G06,1583,37,1583,1.0
GUILFORD - G07,GUILFORD - G07,3136,69,3136,1.0
GUILFORD - G08,GUILFORD - G08,3043,43,3043,1.0
GUILFORD - G09,GUILFORD - G09,3895,39,3895,1.0
GUILFORD - G10,GUILFORD - G10,3546,64,3546,1.0
GUILFORD - G11,GUILFORD - G11,1895,92,1895,1.0
GUILFORD - G12,GUILFORD - G12,1162,49,1162,1.0
GUILFORD - G13,GUILFORD - G13,1473,57,1473,1.0
GUILFORD - G14,GUILFORD - G14,1172,46,1172,1.0
GUILFORD - G15,GUILFORD - G15,1401,48,1401,1.0
GUILFORD - G16,GUILFORD - G16,1325,34,1325,1.0
GUILFORD - G17,GUILFORD - G17,1738,72,1738,1.0
GUILFORD - G18,GUILFORD - G18,1234,51,1234,1.0
GUILFORD - G19,GUILFORD - G19,1656,61,1656,1.0
GUILFORD - G20,GUILFORD - G20,2641,79,2641,1.0
GUILFORD - G21,GUILFORD - G21,4205,74,4205,1.0
GUILFORD - G22,GUILFORD - G22,1708,32,1708,1.0
GUILFORD - G23,GUILFORD - G23,1723,27,1723,1.0
GUILFORD - G24,GUILFORD - G24,1705,15,1705,1.0
GUILFORD - G25,GUILFORD - G25,1978,14,1978,1.0
GUILFORD - G26,GUILFORD - G26,3591,56,3591,1.0
GUILFORD - G27,GUILFORD - G27,3104,33,3104,1.0
GUILFORD - G28,GUILFORD - G28,1237,16,1237,1.0
GUILFORD - G29,GUILFORD - G29,2105,40,2105,1.0
GUILFORD - G30,GUILFORD - G30,1755,35,1755,1.0
GUILFORD - G31,GUILFORD - G31,1549,53,1549,1.0
GUILFORD - G32,GUILFORD - G32,2277,45,2277,1.0
GUILFORD - G33,GUILFORD - G33,1553,33,1553,1.0
GUILFORD - G34,GUILFORD - G34,1681,29,1681,1.0
GUILFORD - G35,GUILFORD - G35,1145,29,1145,1.0
GUILFORD - G36,GUILFORD - G36,2160,32,2160,1.0
GUILFORD - G37,GUILFORD - G37,3442,28,3442,1.0
GUILFORD - G38,GUILFORD - G38,2571,30,2571,1.0
GUILFORD - G39,GUILFORD - G39,1948,24,1948,1.0
GUILFORD - G40A1,GUILFORD - G40A1,1653,30,1653,1.0
GUILFORD - G40A2,GUILFORD - G40A2,1516,17,1516,1.0
GUILFORD - G40B,GUILFORD - G40B,1601,12,1601,1.0
GUILFORD - G41A,GUILFORD - G41A,2009,18,2009,1.0
GUILFORD - G41B,GUILFORD - G41B,2333,29,2333,1.0
GUILFORD - G42A,GUILFORD - G42A,1647,31,1647,1.0
GUILFORD - G42B,GUILFORD - G42B,1085,7,1085,1.0
GUILFORD - G43,GUILFORD - G43,3803,39,3803,1.0
GUILFORD - G44,GUILFORD - G44,4226,88,4226,1.0
GUILFORD - G45,GUILFORD - G45,5790,29,5790,1.0
GUILFORD - G46,GUILFORD - G46,3779,76,3779,1.0
GUILFORD - G47,GUILFORD - G47,3844,90,3844,1.0
GUILFORD - G48,GUILFORD - G48,5068,76,5068,1.0
GUILFORD - G49,GUILFORD - G49,1619,33,1619,1.0
GUILFORD - G50,GUILFORD - G50,4704,106,4704,1.0
GUILFORD - G51,GUILFORD - G51,2540,66,2540,1.0
GUILFORD - G52,GUILFORD - G52,2590,62,2590,1.0
GUILFORD - G53,GUILFORD - G53,3550,68,3550,1.0
GUILFORD - G54,GUILFORD - G54,3558,45,3558,1.0
GUILFORD - G55,GUILFORD - G55,2751,48,2751,1.0
GUILFORD - G56,GUILFORD - G56,2200,49,2200,1.0
GUILFORD - G57,GUILFORD - G57,2242,45,2242,1.0
GUILFORD - G58,GUILFORD - G58,2624,35,2624,1.0
GUILFORD - G59,GUILFORD - G59,1863,44,1863,1.0
GUILFORD - G60,GUILFORD - G60,3121,44,3121,1.0
GUILFORD - G61,GUILFORD - G61,2658,50,2658,1.0
GUILFORD - G62,GUILFORD - G62,2017,28,2017,1.0
GUILFORD - G63,GUILFORD - G63,2287,18,2287,1.0
GUILFORD - G64,GUILFORD - G64,3641,115,3641,1.0
GUILFORD - G65,GUILFORD - G65,2933,22,2933,1.0
GUILFORD - G66,GUILFORD - G66,2628,16,2628,1.0
GUILFORD - G67,GUILFORD - G67,1734,39,1734,1.0
GUILFORD - G68,GUILFORD - G68,3152,43,3152,1.0
GUILFORD - G69,GUILFORD - G69,2602,89,2602,1.0
GUILFORD - G70,GUILFORD - G70,3013,59,3013,1.0
GUILFORD - G71,GUILFORD - G71,2794,70,2794,1.0
GUILFORD - G72,GUILFORD - G72,2991,39,2991,1.0
GUILFORD - G73,GUILFORD - G73,1723,58,1723,1.0
GUILFORD - G74,GUILFORD - G74,2157,67,2157,1.0
GUILFORD - G75,GUILFORD - G75,1801,67,1801,1.0
GUILFORD - GIB,GUILFORD - GIB,3125,114,3125,1.0
GUILFORD - GR,GUILFORD - GR,2925,123,2925,1.0
GUILFORD - H01,GUILFORD - H01,3061,113,3061,1.0
GUILFORD - H02,GUILFORD - H02,2111,54,2111,1.0
GUILFORD - H03,GUILFORD - H03,2867,145,2867,1.0
GUILFORD - H04,GUILFORD - H04,3728,121,3728,1.0
GUILFORD - H05,GUILFORD - H05,2818,61,2818,1.0
GUILFORD - H06,GUILFORD - H06,3304,68,3304,1.0
GUILFORD - H07,GUILFORD - H07,1900,70,1900,1.0
GUILFORD - H08,GUILFORD - H08,1714,61,1714,1.0
GUILFORD - H09,GUILFORD - H09,2273,67,2273,1.0
GUILFORD - H10,GUILFORD - H10,2379,52,2379,1.0
GUILFORD - H11,GUILFORD - H11,5260,64,5260,1.0
GUILFORD - H12,GUILFORD - H12,1780,73,1780,1.0
GUILFORD - H13,GUILFORD - H13,2048,97,2048,1.0
GUILFORD - H14,GUILFORD - H14,1464,37,1464,1.0
GUILFORD - H15,GUILFORD - H15,2430,20,2430,1.0
GUILFORD - H16,GUILFORD - H16,1592,63,1592,1.0
GUILFORD - H17,GUILFORD - H17,1840,31,1840,1.0
GUILFORD - H18,GUILFORD - H18,2698,28,2698,1.0
GUILFORD - H19A,GUILFORD - H19A,1706,21,1706,1.0
GUILFORD - H19B,GUILFORD - H19B,1285,15,1285,1.0
GUILFORD - H20A,GUILFORD - H20A,1682,32,1682,1.0
GUILFORD - H20B,GUILFORD - H20B,1316,15,1316,1.0
GUILFORD - H21,GUILFORD - H21,1688,16,1688,1.0
GUILFORD - H22,GUILFORD - H22,1947,36,1947,1.0
GUILFORD - H23,GUILFORD - H23,1632,39,1632,1.0
GUILFORD - H24,GUILFORD - H24,2504,42,2504,1.0
GUILFORD - H25,GUILFORD - H25,3354,39,3354,1.0
GUILFORD - H26,GUILFORD - H26,2186,29,2186,1.0
GUILFORD - H27-A,GUILFORD - H27-A,2136,22,2136,1.0
GUILFORD - H27-B,GUILFORD - H27-B,2346,24,2346,1.0
GUILFORD - H28,GUILFORD - H28,3103,94,3103,1.0
GUILFORD - H29A,GUILFORD - H29A,2723,73,2723,1.0
GUILFORD - H29B,GUILFORD - H29B,3541,107,3541,1.0
GUILFORD - JAM1,GUILFORD - JAM1,2821,74,2821,1.0
GUILFORD - JAM2,GUILFORD - JAM2,1916,38,1916,1.0
GUILFORD - JAM3,GUILFORD - JAM3,2035,113,2035,1.0
GUILFORD - JAM4,GUILFORD - JAM4,2941,154,2941,1.0
GUILFORD - JAM5,GUILFORD - JAM5,1945,175,1945,1.0
GUILFORD - JEF1,GUILFORD - JEF1,3634,154,3634,1.0
GUILFORD - JEF2,GUILFORD - JEF2,3468,128,3468,1.0
GUILFORD - JEF3,GUILFORD - JEF3,4081,86,4081,1.0
GUILFORD - JEF4,GUILFORD - JEF4,2214,105,2214,1.0
GUILFORD - MON1,GUILFORD - MON1,3593,107,3593,1.0
GUILFORD - MON2A,GUILFORD - MON2A,3973,93,3973,1.0
GUILFORD - MON2B,GUILFORD - MON2B,1852,40,1852,1.0
GUILFORD - MON3,GUILFORD - MON3,4766,149,4766,1.0
GUILFORD - NCGR1,GUILFORD - NCGR1,3143,73,3143,1.0
GUILFORD - NCGR2,GUILFORD - NCGR2,2474,61,2474,1.0
GUILFORD - NCLAY1,GUILFORD - NCLAY1,2517,61,2517,1.0
GUILFORD - NCLAY2,GUILFORD - NCLAY2,1468,55,1468,1.0
GUILFORD - NDRI,GUILFORD - NDRI,2957,101,2957,1.0
GUILFORD - NMAD,GUILFORD - NMAD,3148,93,3148,1.0
GUILFORD - NWASH,GUILFORD - NWASH,1395,61,1395,1.0
GUILFORD - OR1,GUILFORD - OR1,3822,122,3822,1.0
GUILFORD - OR2,GUILFORD - OR2,2549,44,2549,1.0
GUILFORD - PG1,GUILFORD - PG1,2143,53,2143,1.0
GUILFORD - PG2,GUILFORD - PG2,2848,80,2848,1.0
GUILFORD - RC1,GUILFORD - RC1,3930,91,3930,1.0
GUILFORD - RC2,GUILFORD - RC2,6325,205,6325,1.0
GUILFORD - SCLAY,GUILFORD - SCLAY,2183,85,2183,1.0
GUILFORD - SDRI,GUILFORD - SDRI,6195,187,6195,1.0
GUILFORD - SF1,GUILFORD - SF1,3423,96,3423,1.0
GUILFORD - SF2,GUILFORD - SF2,1729,53,1729,1.0
GUILFORD - SF3,GUILFORD - SF3,3366,62,3366,1.0
GUILFORD - SF4,GUILFORD - SF4,3667,68,3667,1.0
GUILFORD - SMAD,GUILFORD - SMAD,2947,63,2947,1.0
GUILFORD - STOK,GUILFORD - STOK,4456,92,4456,1.0
GUILFORD - SUM1,GUILFORD - SUM1,2596,93,2596,1.0
GUILFORD - SUM2,GUILFORD - SUM2,2718,86,2718,1.0
GUILFORD - SUM3,GUILFORD - SUM3,1494,32,1494,1.0
GUILFORD - SUM4,GUILFORD - SUM4,2160,48,2160,1.0
GUILFORD - SWASH,GUILFORD - SWASH,1064,52,1064,1.0
HALIFAX - BUTWD,HALIFAX - BUTWD,443,35,443,1.0
HALIFAX - CONC,HALIFAX - CONC,331,36,331,1.0
HALIFAX - ENF 2,HALIFAX - ENF 2,1308,104,1308,1.0
HALIFAX - ENF1,HALIFAX - ENF1,2132,153,2132,1.0
HALIFAX - FAUCT,HALIFAX - FAUCT,1342,92,1342,1.0
HALIFAX - HAL,HALIFAX - HAL,2299,101,2299,1.0
HALIFAX - HOL,HALIFAX - HOL,2291,83,2291,1.0
HALIFAX - HPR,HALIFAX - HPR,1147,139,1147,1.0
HALIFAX - LIT,HALIFAX - LIT,2955,172,2955,1.0
HALIFAX - RINGW,HALIFAX - RINGW,1292,60,1292,1.0
HALIFAX - RR 10,HALIFAX - RR 10,2809,67,2809,1.0
HALIFAX - RR 11,HALIFAX - RR 11,2755,70,2755,1.0
HALIFAX - RR1-2,HALIFAX - RR1-2,1481,65,1481,1.0
HALIFAX - RR3-4,HALIFAX - RR3-4,2302,98,2302,1.0
HALIFAX - RR7-9,HALIFAX - RR7-9,4283,102,4283,1.0
HALIFAX - RRCE,HALIFAX - RRCE,3578,156,3578,1.0
HALIFAX - SN,HALIFAX - SN,2438,132,2438,1.0
HALIFAX - WEL 3,HALIFAX - WEL 3,2295,89,2295,1.0
HALIFAX - WEL1-2,HALIFAX - WEL1-2,1494,127,1494,1.0
HARNETT - PR01,HARNETT - PR36,7781,116,12608,0.6171478426395939
HARNETT - PR01,HARNETT - PR35,4300,87,12608,0.3410532994923858
HARNETT - PR01,HARNETT - PR39,527,13,12608,0.0417988578680203
HARNETT - PR07,HARNETT - PR33,8322,148,16849,0.493916552911152
HARNETT - PR07,HARNETT - PR34,8289,95,16849,0.49195797970205946
HARNETT - PR07,HARNETT - PR37,238,9,16849,0.014125467386788533
HARNETT - PR08,HARNETT - PR08,8787,198,8787,1.0
HARNETT - PR16,HARNETT - PR37,9729,130,9729,1.0
HARNETT - PR20,HARNETT - PR38,3025,94,3050,0.9918032786885246
HARNETT - PR20,HARNETT - PR39,25,3,3050,0.00819672131147541
HARNETT - PR23,HARNETT - PR23,6702,141,6702,1.0
HARNETT - PR24,HARNETT - PR24,8304,284,8304,1.0
HARNETT - PR25,HARNETT - PR25,3790,247,3790,1.0
HARNETT - PR26,HARNETT - PR26,4939,237,4939,1.0
HARNETT - PR28,HARNETT - PR28,6898,119,6898,1.0
HARNETT - PR29,HARNETT - PR29,5371,262,5371,1.0
HARNETT - PR31,HARNETT - PR39,4096,152,4096,1.0
HARNETT - PR32,HARNETT - PR32,6946,147,6946,1.0
HAYWOOD - AC,HAYWOOD - AC,2600,87,2600,1.0
HAYWOOD - BC,HAYWOOD - BC,48,33,48,1.0
HAYWOOD - BE-1,HAYWOOD - BE1,1555,83,1555,1.0
HAYWOOD - BE-2,HAYWOOD - BE2,1365,78,1365,1.0
HAYWOOD - BE-3,HAYWOOD - BE3,2224,99,2224,1.0
HAYWOOD - BE-4,HAYWOOD - BE4,1869,59,1869,1.0
HAYWOOD - BE-7,HAYWOOD - BE7,1310,31,1310,1.0
HAYWOOD - BE56,HAYWOOD - BE5-6,2069,81,2069,1.0
HAYWOOD - CE,HAYWOOD - CE,409,43,409,1.0
