ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",199750,-0.0433,0.3779,0.6093,0.0127,163441,0.752,0.248,0.0393,0.1747,0.0122,0.02,0.002,
"2",200494,-0.0397,0.4118,0.5757,0.0125,158711,0.6359,0.3641,0.06,0.2666,0.0213,0.0186,0.0019,
"3",198430,-0.0496,0.5136,0.4772,0.0093,159597,0.5093,0.4907,0.0317,0.4233,0.0086,0.0316,0.0019,
"4",216568,0.0373,0.4647,0.5252,0.0101,168123,0.5204,0.4796,0.1002,0.3502,0.0167,0.0204,0.0017,
"5",219143,0.0496,0.5603,0.4263,0.0135,170462,0.5059,0.4941,0.0602,0.4035,0.0196,0.0166,0.0013,
"6",204576,-0.0202,0.3359,0.6379,0.0262,157467,0.6571,0.3429,0.125,0.1533,0.038,0.0311,0.0076,
"7",208637,-0.0007,0.4922,0.4901,0.0177,169980,0.7786,0.2214,0.0602,0.1168,0.0225,0.0199,0.0019,
"8",204381,-0.0211,0.3853,0.6038,0.0109,171055,0.7673,0.2327,0.0455,0.1484,0.0086,0.0284,0.001,
"9",202791,-0.0287,0.383,0.6073,0.0097,156503,0.6103,0.3897,0.1201,0.2392,0.0069,0.0302,0.0012,
"10",215999,0.0345,0.3705,0.6138,0.0157,160099,0.6676,0.3324,0.1318,0.1673,0.0131,0.0247,0.0013,
"11",206121,-0.0128,0.4905,0.4983,0.0113,160589,0.5377,0.4623,0.0705,0.3665,0.0109,0.0202,0.0011,
"12",200794,-0.0383,0.387,0.5968,0.0162,149452,0.6227,0.3773,0.1319,0.2061,0.0176,0.0297,0.003,
"13",198383,-0.0498,0.6398,0.3402,0.02,155286,0.6203,0.3797,0.1144,0.1987,0.0557,0.0187,0.0014,
"14",198391,-0.0498,0.7033,0.2801,0.0166,149878,0.3786,0.6214,0.1545,0.4299,0.0292,0.023,0.0016,
"15",198416,-0.0497,0.6812,0.2986,0.0203,164418,0.6831,0.3169,0.0848,0.1428,0.0734,0.0165,0.0012,
"16",198364,-0.0499,0.6575,0.3239,0.0186,147902,0.5538,0.4462,0.0659,0.1074,0.2594,0.0136,0.0016,
"17",198370,-0.0499,0.5148,0.4639,0.0214,141850,0.7084,0.2916,0.0869,0.1147,0.0714,0.0195,0.0016,
"18",198478,-0.0494,0.5091,0.4734,0.0175,148940,0.6438,0.3562,0.0752,0.2297,0.0359,0.018,0.0013,
"19",216664,0.0377,0.5409,0.4423,0.0168,162458,0.4441,0.5559,0.0957,0.3924,0.0383,0.0457,0.0062,
"20",199272,-0.0456,0.717,0.2679,0.0151,159836,0.5499,0.4501,0.1032,0.2734,0.0605,0.0191,0.001,
"21",217791,0.0431,0.4837,0.4996,0.0167,170235,0.5725,0.4275,0.0926,0.2845,0.0326,0.0268,0.0051,
"22",201846,-0.0332,0.7872,0.1983,0.0145,160517,0.4471,0.5529,0.1437,0.3445,0.0546,0.0218,0.0011,
"23",210529,0.0083,0.6467,0.3401,0.0132,169086,0.6684,0.3316,0.0751,0.1673,0.0702,0.0201,0.0012,
"24",202786,-0.0287,0.4547,0.5351,0.0103,152772,0.3385,0.6615,0.0835,0.2963,0.0148,0.2823,0.0027,
"25",217130,0.04,0.3968,0.59,0.0133,169494,0.6727,0.3273,0.1106,0.1788,0.0179,0.0259,0.0011,
"26",216942,0.0391,0.4201,0.5672,0.0127,168374,0.6823,0.3177,0.0537,0.2207,0.025,0.0212,0.0009,
"27",203438,-0.0256,0.5674,0.4177,0.015,160295,0.5404,0.4596,0.0824,0.2898,0.0728,0.0203,0.0013,
"28",212015,0.0155,0.7487,0.237,0.0143,167877,0.395,0.605,0.0926,0.4564,0.0487,0.0206,0.0015,
"29",218867,0.0483,0.3114,0.6784,0.0102,171415,0.6906,0.3094,0.0905,0.1781,0.0156,0.0278,0.0009,
"30",211642,0.0137,0.2578,0.7282,0.014,165963,0.8042,0.1958,0.0644,0.0921,0.0153,0.0243,0.0007,
"31",216024,0.0347,0.4342,0.5523,0.0134,167964,0.6302,0.3698,0.1163,0.2221,0.0145,0.0251,0.0016,
"32",211086,0.011,0.6038,0.3793,0.0168,165473,0.6039,0.3961,0.0936,0.2519,0.0381,0.0197,0.0011,
"33",209379,0.0028,0.2911,0.6964,0.0126,164232,0.7409,0.2591,0.0718,0.1488,0.0144,0.0244,0.0008,
"34",217563,0.042,0.4523,0.5319,0.0157,161289,0.6266,0.3734,0.1024,0.2014,0.0539,0.0224,0.0013,
"35",216849,0.0386,0.3787,0.6066,0.0147,156749,0.707,0.293,0.11,0.1174,0.0459,0.0201,0.0013,
"36",210986,0.0105,0.2151,0.7745,0.0104,167846,0.8561,0.1439,0.0717,0.0448,0.0077,0.0205,0.0005,
"37",215363,0.0315,0.3479,0.6378,0.0143,166323,0.7681,0.2319,0.0682,0.1141,0.0289,0.0192,0.0012,
"38",216250,0.0357,0.7977,0.1852,0.0171,170385,0.3558,0.6442,0.1273,0.4367,0.075,0.018,0.0015,
