ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",82812,-0.0481,0.3764,0.5882,0.0354,66464,0.7496,0.2504,0.0309,0.1846,0.011,0.0207,0.0021,
"2",90751,0.0432,0.608,0.3515,0.0406,71471,0.568,0.432,0.0886,0.3069,0.0186,0.0232,0.0009,
"3",84906,-0.024,0.472,0.4756,0.0524,67137,0.6947,0.3053,0.0491,0.202,0.0345,0.0203,0.0021,
"4",83034,-0.0455,0.4213,0.5402,0.0385,62938,0.5204,0.4796,0.1865,0.2749,0.0077,0.0215,0.0015,
"5",82953,-0.0465,0.4757,0.4942,0.0301,65833,0.5343,0.4657,0.0481,0.3859,0.0134,0.0231,0.0022,
"6",90919,0.0451,0.4476,0.4966,0.0558,64871,0.6036,0.3964,0.1133,0.2349,0.0223,0.0345,0.0047,
"7",83541,-0.0397,0.5016,0.4513,0.0471,64664,0.625,0.375,0.0806,0.268,0.0096,0.0217,0.001,
"8",83559,-0.0395,0.6814,0.2796,0.0391,65552,0.446,0.554,0.0673,0.4534,0.0236,0.0168,0.0015,
"9",86684,-0.0036,0.5281,0.4302,0.0417,66721,0.637,0.363,0.062,0.2625,0.0246,0.0179,0.0016,
"10",83014,-0.0458,0.4728,0.4863,0.0408,64607,0.5716,0.4284,0.0662,0.324,0.0245,0.019,0.0023,
"11",86381,-0.0071,0.7297,0.2125,0.0578,68540,0.6748,0.3252,0.1004,0.1136,0.0937,0.019,0.0015,
"12",84745,-0.0259,0.491,0.4735,0.0355,66970,0.5241,0.4759,0.0719,0.3848,0.0074,0.0172,0.001,
"13",83500,-0.0402,0.3837,0.5531,0.0632,68859,0.8149,0.1851,0.0506,0.0891,0.0185,0.0242,0.003,
"14",88470,0.017,0.4097,0.5132,0.077,71369,0.6281,0.3719,0.1605,0.1464,0.0391,0.0285,0.0095,
"15",91212,0.0485,0.3978,0.5338,0.0685,66962,0.6402,0.3598,0.1057,0.1876,0.0407,0.0345,0.0066,
"16",85097,-0.0218,0.3841,0.5483,0.0676,65744,0.7778,0.2222,0.063,0.1172,0.0135,0.027,0.0022,
"17",90514,0.0405,0.487,0.4474,0.0656,75860,0.8043,0.1957,0.0514,0.1081,0.0103,0.0228,0.0011,
