ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",84330,-0.0306,0.372,0.6151,0.0128,67790,0.7507,0.2493,0.0328,0.1816,0.0114,0.0203,0.0021,
"2",90751,0.0432,0.5466,0.4407,0.0127,71471,0.568,0.432,0.0886,0.3069,0.0186,0.0232,0.0009,
"3",85099,-0.0218,0.3981,0.5863,0.0156,67674,0.6904,0.3096,0.0547,0.2018,0.0343,0.0197,0.0021,
"4",83138,-0.0443,0.3923,0.5995,0.0082,63173,0.5417,0.4583,0.1844,0.255,0.0073,0.0215,0.0014,
"5",82953,-0.0465,0.4949,0.4929,0.0121,65833,0.5343,0.4657,0.0481,0.3859,0.0134,0.0231,0.0022,
"6",84016,-0.0342,0.4172,0.5617,0.0211,59980,0.5895,0.4105,0.115,0.2459,0.0252,0.0331,0.0049,
"7",86439,-0.0064,0.4167,0.5684,0.0149,66908,0.655,0.345,0.0788,0.2348,0.0112,0.0241,0.001,
"8",85089,-0.0219,0.5707,0.414,0.0153,67486,0.5114,0.4886,0.0752,0.3813,0.021,0.0174,0.0015,
"9",85154,-0.0212,0.511,0.4737,0.0153,64787,0.5746,0.4254,0.0536,0.3319,0.0273,0.0173,0.0016,
"10",82910,-0.047,0.4491,0.5395,0.0114,64372,0.5508,0.4492,0.0679,0.3437,0.025,0.0189,0.0024,
"11",85987,-0.0116,0.664,0.3127,0.0232,71986,0.6546,0.3454,0.079,0.1362,0.1112,0.0172,0.0014,
"12",84745,-0.0259,0.46,0.5328,0.0072,66970,0.5241,0.4759,0.0719,0.3848,0.0074,0.0172,0.001,
"13",83307,-0.0424,0.2987,0.6864,0.0148,68322,0.8202,0.1798,0.045,0.0884,0.0186,0.0248,0.003,
"14",90506,0.0404,0.3585,0.6124,0.0291,72761,0.6302,0.3698,0.16,0.144,0.0394,0.0287,0.0095,
"15",89176,0.0251,0.3494,0.6256,0.025,65570,0.6381,0.3619,0.105,0.1912,0.0404,0.0343,0.0066,
"16",85097,-0.0218,0.3186,0.6646,0.0168,65744,0.7778,0.2222,0.063,0.1172,0.0135,0.027,0.0022,
"17",89763,0.0318,0.3822,0.6064,0.0115,75240,0.8052,0.1948,0.0515,0.1072,0.0104,0.0227,0.0011,
"18",90862,0.0445,0.5437,0.438,0.0182,72757,0.6951,0.3049,0.0623,0.2027,0.0187,0.0217,0.0018,
"19",91041,0.0465,0.3842,0.6029,0.0129,77048,0.8642,0.1358,0.0409,0.0545,0.0121,0.0231,0.0009,
"20",90729,0.0429,0.497,0.4841,0.0189,75674,0.8085,0.1915,0.0637,0.0813,0.0269,0.0167,0.0025,
"21",88313,0.0152,0.673,0.3117,0.0153,62101,0.4187,0.5813,0.0517,0.0964,0.4219,0.0109,0.0019,
"22",88642,0.0189,0.3999,0.5922,0.008,68362,0.5465,0.4535,0.1331,0.2847,0.0057,0.039,0.0011,
"23",88865,0.0215,0.5841,0.4088,0.0071,70700,0.4167,0.5833,0.0357,0.5341,0.0049,0.0139,0.0007,
"24",83322,-0.0422,0.4992,0.4909,0.0099,64630,0.5004,0.4996,0.0895,0.385,0.0141,0.0205,0.0012,
"25",90432,0.0395,0.5047,0.4859,0.0094,70999,0.5088,0.4912,0.0638,0.3997,0.0122,0.0213,0.0014,
"26",90540,0.0408,0.4182,0.5644,0.0174,66603,0.6681,0.3319,0.1135,0.1807,0.0174,0.0237,0.0017,
"27",84735,-0.026,0.6069,0.3861,0.0071,68639,0.4139,0.5861,0.0236,0.5188,0.0066,0.0445,0.0016,
"28",85389,-0.0185,0.3213,0.6661,0.0126,64169,0.6429,0.3571,0.1618,0.1699,0.0076,0.0239,0.0009,
"29",90900,0.0449,0.838,0.1458,0.0162,72930,0.5035,0.4965,0.0984,0.3103,0.0779,0.0171,0.0009,
"30",91038,0.0465,0.8542,0.1314,0.0145,74671,0.4752,0.5248,0.1305,0.3075,0.0776,0.02,0.0012,
"31",91241,0.0488,0.7982,0.1855,0.0163,71456,0.3212,0.6788,0.157,0.4563,0.059,0.0231,0.0011,
"32",85704,-0.0148,0.5452,0.4448,0.01,67302,0.4704,0.5296,0.0789,0.4336,0.0076,0.0165,0.0009,
"33",86863,-0.0015,0.6152,0.3651,0.0197,65768,0.4888,0.5112,0.1363,0.3401,0.0232,0.0219,0.0014,
"34",83302,-0.0424,0.6273,0.3527,0.0199,67874,0.7645,0.2355,0.0691,0.1167,0.0377,0.013,0.0009,
"35",86765,-0.0026,0.5143,0.465,0.0207,63244,0.6757,0.3243,0.0752,0.1872,0.0472,0.0169,0.0015,
"36",89336,0.0269,0.5741,0.405,0.0209,62344,0.7012,0.2988,0.0703,0.086,0.1244,0.0167,0.0012,
"37",88334,0.0154,0.4752,0.5033,0.0215,63762,0.7345,0.2655,0.0904,0.1236,0.0318,0.0209,0.0017,
"38",90560,0.041,0.8403,0.1434,0.0163,71098,0.3671,0.6329,0.1525,0.4391,0.0362,0.0195,0.0012,
"39",86971,-0.0003,0.6045,0.3792,0.0163,65392,0.4732,0.5268,0.1471,0.3365,0.0315,0.0258,0.0019,
"40",90047,0.0351,0.5598,0.4213,0.0189,68446,0.76,0.24,0.055,0.11,0.0578,0.0156,0.0014,
"41",84646,-0.027,0.6389,0.3411,0.02,65161,0.6692,0.3308,0.093,0.0834,0.1381,0.0163,0.0014,
"42",84462,-0.0291,0.6926,0.2859,0.0215,64333,0.3661,0.6339,0.1552,0.4197,0.05,0.0297,0.0106,
"43",83198,-0.0436,0.4768,0.5081,0.0151,63549,0.5073,0.4927,0.0664,0.369,0.0234,0.0439,0.0043,
"44",83751,-0.0373,0.6075,0.3734,0.019,66097,0.4039,0.5961,0.0928,0.4385,0.0462,0.0359,0.0068,
"45",83317,-0.0423,0.5598,0.4227,0.0176,60502,0.4283,0.5717,0.1059,0.3923,0.0425,0.0497,0.0058,
"46",84296,-0.031,0.3501,0.643,0.0069,65578,0.5462,0.4538,0.075,0.2645,0.0046,0.1186,0.0011,
"47",82857,-0.0476,0.4306,0.5618,0.0076,63193,0.214,0.786,0.0626,0.2555,0.0137,0.4713,0.0017,
"48",86256,-0.0085,0.5215,0.4648,0.0137,64317,0.4204,0.5796,0.0859,0.3709,0.0199,0.1161,0.0042,
"49",84041,-0.034,0.6821,0.2969,0.021,69447,0.669,0.331,0.0744,0.16,0.0835,0.0151,0.0015,
"50",85345,-0.019,0.565,0.4227,0.0124,67414,0.6909,0.3091,0.0824,0.1848,0.021,0.0239,0.0014,
"51",83073,-0.0451,0.3834,0.603,0.0136,63333,0.6534,0.3466,0.1443,0.1673,0.0145,0.0267,0.0018,
"52",84383,-0.03,0.4187,0.5685,0.0128,65479,0.6624,0.3376,0.0544,0.2307,0.0168,0.0383,0.0016,
"53",89622,0.0302,0.3417,0.6432,0.0151,67416,0.6923,0.3077,0.1126,0.1596,0.0122,0.0289,0.0015,
"54",83475,-0.0405,0.5316,0.4558,0.0127,66342,0.7326,0.2674,0.106,0.116,0.0244,0.0214,0.001,
"55",84549,-0.0281,0.3971,0.5912,0.0117,65379,0.586,0.414,0.1254,0.2609,0.0109,0.0214,0.0012,
"56",86087,-0.0104,0.8606,0.1242,0.0152,70709,0.648,0.352,0.0811,0.1094,0.1454,0.0151,0.0013,
"57",91158,0.0479,0.5795,0.4048,0.0156,70491,0.6149,0.3851,0.0574,0.2506,0.0631,0.0186,0.0008,
"58",89713,0.0312,0.7138,0.2731,0.0131,69265,0.3257,0.6743,0.1167,0.4838,0.0658,0.0233,0.0018,
"59",87559,0.0065,0.4986,0.4883,0.0131,67175,0.5793,0.4207,0.0599,0.3254,0.0185,0.025,0.0011,
"60",90919,0.0451,0.613,0.3723,0.0147,70838,0.4659,0.5341,0.0988,0.3468,0.074,0.0209,0.0011,
"61",90814,0.0439,0.7982,0.1867,0.015,74259,0.376,0.624,0.088,0.4929,0.0387,0.0198,0.0013,
"62",91136,0.0476,0.5078,0.4773,0.0149,71735,0.6844,0.3156,0.0607,0.1655,0.0716,0.0178,0.0016,
"63",83540,-0.0397,0.51,0.4754,0.0147,63726,0.5332,0.4668,0.1504,0.2821,0.018,0.0296,0.0012,
"64",87875,0.0101,0.3999,0.5866,0.0135,70243,0.7312,0.2688,0.0861,0.1409,0.0227,0.0216,0.0011,
"65",91096,0.0471,0.3345,0.6547,0.0108,72783,0.7279,0.2721,0.0516,0.1945,0.0075,0.0202,0.0009,
"66",84245,-0.0316,0.6973,0.2844,0.0183,63456,0.4167,0.5833,0.1778,0.3352,0.0642,0.0243,0.0015,
"67",88255,0.0145,0.2662,0.7239,0.0099,69441,0.7662,0.2338,0.0616,0.1337,0.0178,0.0213,0.0007,
"68",86978,-0.0002,0.402,0.5824,0.0156,60071,0.7407,0.2593,0.0715,0.0927,0.0755,0.0165,0.0011,
"69",88795,0.0207,0.3529,0.633,0.0141,66259,0.7345,0.2655,0.1034,0.1056,0.0347,0.0213,0.0013,
"70",89118,0.0244,0.2303,0.7585,0.0112,69471,0.7635,0.2365,0.1165,0.0738,0.0219,0.0268,0.0008,
"71",83748,-0.0373,0.7056,0.2781,0.0163,65423,0.4576,0.5424,0.1603,0.3481,0.027,0.0231,0.001,
"72",83262,-0.0429,0.7575,0.2263,0.0162,64526,0.4363,0.5637,0.1241,0.4046,0.0261,0.0188,0.0022,
"73",90390,0.039,0.5142,0.469,0.0168,65279,0.5588,0.4412,0.1142,0.2388,0.0749,0.022,0.0015,
"74",89692,0.031,0.4843,0.4989,0.0167,69671,0.7312,0.2688,0.0706,0.1302,0.0509,0.0195,0.0011,
"75",84659,-0.0269,0.44,0.5449,0.0151,65318,0.6439,0.3561,0.1163,0.2046,0.0184,0.0264,0.0013,
"76",89815,0.0324,0.3752,0.6114,0.0135,70633,0.6695,0.3305,0.0838,0.2099,0.0145,0.0243,0.001,
"77",90628,0.0418,0.2335,0.7534,0.0131,71640,0.837,0.163,0.0749,0.058,0.0078,0.0231,0.0006,
"78",86365,-0.0072,0.2519,0.7373,0.0108,68320,0.8321,0.1679,0.0756,0.0577,0.0116,0.0221,0.0008,
"79",83163,-0.044,0.3755,0.6135,0.011,68057,0.7467,0.2533,0.0551,0.1735,0.0072,0.0176,0.0011,
"80",84066,-0.0337,0.2704,0.7159,0.0137,66021,0.794,0.206,0.0615,0.1,0.0194,0.0249,0.0007,
"81",84864,-0.0245,0.2413,0.7448,0.0139,66158,0.7955,0.2045,0.0687,0.0984,0.0143,0.0239,0.0009,
"82",90805,0.0438,0.4675,0.5164,0.0161,67712,0.6183,0.3817,0.1073,0.2089,0.0503,0.0217,0.0014,
"83",90967,0.0457,0.2536,0.7331,0.0133,70511,0.7953,0.2047,0.0788,0.0875,0.0125,0.0259,0.001,
"84",86773,-0.0026,0.3245,0.6628,0.0128,67498,0.7129,0.2871,0.0853,0.1659,0.0174,0.0207,0.0011,
"85",89525,0.0291,0.2601,0.7283,0.0117,73213,0.8875,0.1125,0.0462,0.0343,0.0068,0.0234,0.0005,
"86",87570,0.0066,0.2941,0.6955,0.0104,70018,0.8124,0.1876,0.0638,0.0641,0.0345,0.0325,0.0014,
"87",85009,-0.0228,0.2554,0.7331,0.0115,68047,0.8677,0.1323,0.0471,0.0526,0.0093,0.0234,0.0009,
"88",86239,-0.0087,0.7032,0.2763,0.0205,69490,0.5488,0.4512,0.1509,0.2466,0.0453,0.0208,0.0013,
"89",85577,-0.0163,0.2471,0.7405,0.0124,68050,0.8161,0.1839,0.0599,0.0702,0.0306,0.022,0.0009,
"90",82937,-0.0466,0.2268,0.7629,0.0103,65681,0.851,0.149,0.0851,0.0384,0.0067,0.0207,0.0004,
"91",85749,-0.0143,0.2925,0.6958,0.0118,68499,0.7983,0.2017,0.0585,0.1119,0.0079,0.0244,0.0011,
"92",89640,0.0304,0.6881,0.2946,0.0173,69102,0.3647,0.6353,0.1889,0.3438,0.0966,0.0209,0.0017,
