line_year,scope,contest_type,file,district,raw_statewide_votes,staged_statewide_votes,staged_minus_raw_votes,production_exists,production_margin_pct,staged_margin_pct,staged_minus_production_pp,production_winner,staged_winner,winner_flip
2022,congressional,governor,congressional_governor_2004.json,13,3486688,3486686,-2,True,-10.55,-10.55,0.0,DEM,DEM,False
2022,congressional,governor,congressional_governor_2004.json,14,3486688,3486686,-2,True,-6.36,-6.36,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,1,3355474,3355473,-1,True,-38.33,-38.33,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,2,3355474,3355473,-1,True,-22.72,-22.72,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,3,3355474,3355473,-1,True,-10.57,-10.57,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,4,3355474,3355473,-1,True,-43.72,-43.72,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,5,3355474,3355473,-1,True,-3.28,-3.28,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,6,3355474,3355473,-1,True,-21.88,-21.88,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,7,3355474,3355473,-1,True,-25.17,-25.17,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,8,3355474,3355473,-1,True,5.06,5.06,0.0,REP,REP,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,9,3355474,3355473,-1,True,-12.33,-12.33,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,10,3355474,3355473,-1,True,7.2,7.2,0.0,REP,REP,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,11,3355474,3355473,-1,True,-8.73,-8.73,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,12,3355474,3355473,-1,True,-16.49,-16.49,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,13,3355474,3355473,-1,True,-19.17,-19.17,0.0,DEM,DEM,False
2022,congressional,insurance_commissioner,congressional_insurance_commissioner_2004.json,14,3355474,3355473,-1,True,-2.17,-2.17,0.0,DEM,DEM,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,1,3307492,3307493,1,True,-19.49,-19.49,0.0,DEM,DEM,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,2,3307492,3307493,1,True,4.33,4.33,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,3,3307492,3307493,1,True,10.14,10.14,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,4,3307492,3307493,1,True,-24.06,-24.06,0.0,DEM,DEM,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,5,3307492,3307493,1,True,17.93,17.93,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,6,3307492,3307493,1,True,-2.96,-2.96,0.0,DEM,DEM,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,7,3307492,3307493,1,True,-3.79,-3.79,0.0,DEM,DEM,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,8,3307492,3307493,1,True,22.58,22.58,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,9,3307492,3307493,1,True,5.83,5.83,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,10,3307492,3307493,1,True,25.81,25.81,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,11,3307492,3307493,1,True,6.87,6.87,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,12,3307492,3307493,1,True,-5.14,-5.14,0.0,DEM,DEM,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,13,3307492,3307493,1,True,6.89,6.89,0.0,REP,REP,False
2022,congressional,labor_commissioner,congressional_labor_commissioner_2004.json,14,3307492,3307493,1,True,14.72,14.72,0.0,REP,REP,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,1,3398470,3398472,2,True,-35.57,-35.57,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,2,3398470,3398472,2,True,-21.11,-21.11,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,3,3398470,3398472,2,True,-16.57,-16.57,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,4,3398470,3398472,2,True,-38.39,-38.39,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,5,3398470,3398472,2,True,2.3,2.3,0.0,REP,REP,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,6,3398470,3398472,2,True,-14.69,-14.69,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,7,3398470,3398472,2,True,-22.41,-22.41,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,8,3398470,3398472,2,True,11.09,11.09,0.0,REP,REP,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,9,3398470,3398472,2,True,-11.46,-11.46,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,10,3398470,3398472,2,True,7.35,7.35,0.0,REP,REP,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,11,3398470,3398472,2,True,-4.27,-4.27,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,12,3398470,3398472,2,True,-17.7,-17.7,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,13,3398470,3398472,2,True,-15.89,-15.89,0.0,DEM,DEM,False
2022,congressional,lieutenant_governor,congressional_lieutenant_governor_2004.json,14,3398470,3398472,2,True,-2.77,-2.77,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,1,2632583,2632581,-2,True,-22.05,-22.05,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,2,2632583,2632581,-2,True,-18.21,-18.21,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,3,2632583,2632581,-2,True,-7.75,-7.75,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,4,2632583,2632581,-2,True,-36.73,-36.73,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,5,2632583,2632581,-2,True,-9.07,-9.07,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,6,2632583,2632581,-2,True,-23.19,-23.19,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,7,2632583,2632581,-2,True,-19.09,-19.09,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,8,2632583,2632581,-2,True,-3.05,-3.05,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,9,2632583,2632581,-2,True,-13.29,-13.29,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,10,2632583,2632581,-2,True,-2.65,-2.65,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,11,2632583,2632581,-2,True,-9.71,-9.71,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,12,2632583,2632581,-2,True,-27.58,-27.58,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,13,2632583,2632581,-2,True,-11.27,-11.27,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_04,congressional_nc_court_of_appeals_judge_seat_04_2004.json,14,2632583,2632581,-2,True,-15.14,-15.14,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,1,2600085,2600086,1,True,-24.07,-24.07,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,2,2600085,2600086,1,True,2.26,2.26,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,3,2600085,2600086,1,True,2.34,2.34,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,4,2600085,2600086,1,True,-28.9,-28.9,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,5,2600085,2600086,1,True,-5.37,-5.37,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,6,2600085,2600086,1,True,-19.29,-19.29,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,7,2600085,2600086,1,True,-17.86,-17.86,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,8,2600085,2600086,1,True,-0.55,-0.55,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,9,2600085,2600086,1,True,-12.54,-12.54,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,10,2600085,2600086,1,True,3.77,3.77,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,11,2600085,2600086,1,True,-9.16,-9.16,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,12,2600085,2600086,1,True,-12.1,-12.1,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,13,2600085,2600086,1,True,-1.75,-1.75,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_05,congressional_nc_court_of_appeals_judge_seat_05_2004.json,14,2600085,2600086,1,True,4.62,4.62,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,1,2541424,2541424,0,True,13.15,13.15,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,2,2541424,2541424,0,True,10.14,10.14,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,3,2541424,2541424,0,True,18.52,18.52,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,4,2541424,2541424,0,True,0.09,0.09,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,5,2541424,2541424,0,True,4.22,4.22,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,6,2541424,2541424,0,True,13.25,13.25,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,7,2541424,2541424,0,True,10.31,10.31,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,8,2541424,2541424,0,True,13.91,13.91,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,9,2541424,2541424,0,True,16.77,16.77,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,10,2541424,2541424,0,True,5.72,5.72,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,11,2541424,2541424,0,True,-7.21,-7.21,0.0,DEM,DEM,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,12,2541424,2541424,0,True,21.04,21.04,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,13,2541424,2541424,0,True,15.5,15.5,0.0,REP,REP,False
2022,congressional,nc_court_of_appeals_judge_seat_06,congressional_nc_court_of_appeals_judge_seat_06_2004.json,14,2541424,2541424,0,True,16.69,16.69,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,1,2579576,2579578,2,True,-10.29,-10.29,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,2,2579576,2579578,2,True,6.98,6.98,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,3,2579576,2579578,2,True,4.79,4.79,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,4,2579576,2579578,2,True,-20.56,-20.56,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,5,2579576,2579578,2,True,8.11,8.11,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,6,2579576,2579578,2,True,0.14,0.14,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,7,2579576,2579578,2,True,-3.14,-3.14,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,8,2579576,2579578,2,True,13.37,13.37,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,9,2579576,2579578,2,True,7.25,7.25,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,10,2579576,2579578,2,True,14.9,14.9,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,11,2579576,2579578,2,True,7.59,7.59,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,12,2579576,2579578,2,True,-0.01,-0.01,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,13,2579576,2579578,2,True,7.59,7.59,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_02,congressional_nc_supreme_court_associate_justice_seat_02_2004.json,14,2579576,2579578,2,True,6.94,6.94,0.0,REP,REP,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,1,2710260,2710260,0,True,-37.63,-37.63,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,2,2710260,2710260,0,True,-31.11,-31.11,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,3,2710260,2710260,0,True,-22.47,-22.47,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,4,2710260,2710260,0,True,-46.9,-46.9,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,5,2710260,2710260,0,True,-23.49,-23.49,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,6,2710260,2710260,0,True,-37.49,-37.49,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,7,2710260,2710260,0,True,-22.79,-22.79,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,8,2710260,2710260,0,True,-17.96,-17.96,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,9,2710260,2710260,0,True,-19.81,-19.81,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,10,2710260,2710260,0,True,-18.66,-18.66,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,11,2710260,2710260,0,True,-22.49,-22.49,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,12,2710260,2710260,0,True,-34.52,-34.52,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,13,2710260,2710260,0,True,-24.96,-24.96,0.0,DEM,DEM,False
2022,congressional,nc_supreme_court_associate_justice_seat_04,congressional_nc_supreme_court_associate_justice_seat_04_2004.json,14,2710260,2710260,0,True,-27.87,-27.87,0.0,DEM,DEM,False
2022,congressional,president,congressional_president_2004.json,1,3501007,3501008,1,True,-1.68,-1.68,0.0,DEM,DEM,False
2022,congressional,president,congressional_president_2004.json,2,3501007,3501008,1,True,1.89,1.89,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,3,3501007,3501008,1,True,26.82,26.82,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,4,3501007,3501008,1,True,-17.66,-17.66,0.0,DEM,DEM,False
2022,congressional,president,congressional_president_2004.json,5,3501007,3501008,1,True,24.68,24.68,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,6,3501007,3501008,1,True,4.69,4.69,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,7,3501007,3501008,1,True,10.99,10.99,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,8,3501007,3501008,1,True,34.89,34.89,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,9,3501007,3501008,1,True,16.52,16.52,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,10,3501007,3501008,1,True,33.01,33.01,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,11,3501007,3501008,1,True,14.42,14.42,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,12,3501007,3501008,1,True,-3.21,-3.21,0.0,DEM,DEM,False
2022,congressional,president,congressional_president_2004.json,13,3501007,3501008,1,True,15.03,15.03,0.0,REP,REP,False
2022,congressional,president,congressional_president_2004.json,14,3501007,3501008,1,True,12.05,12.05,0.0,REP,REP,False
